backbone,dataset,pred_len,plugin,seed,cell_id,mse,mae,n_test_windows,n_val_windows,val_mse,best_epoch,epochs_run,ms_per_iter,train_seconds,n_params,extra_params,peak_mem_mib,batch_size,seq_len,use_amp,device,plugin_kind,n_train_windows,probe,source,timestamp,status,seg1_mse,seg2_mse,seg3_mse,seg4_mse,tag
TimesNet,ETTh1,720,fredf,2021,TimesNet__ETTh1__h720__fredf__s2021,0.5486599098265472,0.5155143199757103,2161,2161,1.6605518645835629,9,10,2340.76988697052,6729.2,4768695,0,3554.6484375,32,96,False,cuda:0,loss,7825,False,measured,2026-09-13 00:16:06,ok,0.4969782711128747,0.5381962116976666,0.5394023945601212,0.6200627594953538,
TimesNet,ETTh1,720,none,2021,TimesNet__ETTh1__h720__none__s2021,0.6712003112507391,0.5781925595065942,2161,2161,1.6729501907002196,3,7,5880.682945251465,10967.3,4768695,0,3554.17724609375,32,96,False,cuda:0,io,7825,False,measured,2026-09-13 15:52:15,ok,0.46580698091088585,0.6220891436320203,0.7010434856941427,0.8958616423487614,
TimesNet,ETTh1,720,revin,2021,TimesNet__ETTh1__h720__revin__s2021,0.6670483224670016,0.5770050909820006,2161,2161,1.676510638744739,3,7,5821.925163269043,10856.1,4768695,0,3554.17724609375,32,96,False,cuda:0,io,7825,False,measured,2026-09-13 17:08:55,ok,0.46437398602017654,0.6203181851109214,0.6957994263078792,0.8877016812410804,
TimesNet,ETTh1,720,san_lite,2021,TimesNet__ETTh1__h720__san_lite__s2021,0.6509146266758574,0.54598464051815,2161,2161,1.6527539574656795,3,7,5683.9834451675415,10512.8,4768695,0,3555.67529296875,32,96,False,cuda:0,io,7825,False,measured,2026-09-13 09:43:40,ok,0.4889726131996634,0.6378920748759463,0.6674604060588701,0.8093334215321277,
TimesNet,ETTh1,96,fredf,2021,TimesNet__ETTh1__h96__fredf__s2021,0.39788949181608146,0.4127637095621348,2785,2785,0.7428665845590015,7,10,372.6153373718262,1184.3,4708167,0,694.42333984375,32,96,False,cuda:0,loss,8449,False,measured,2026-09-12 17:27:35,ok,0.3269590057994455,0.3899134464549916,0.4232299321288646,0.4514555756770207,
TimesNet,ETTh1,96,none,2021,TimesNet__ETTh1__h96__none__s2021,0.3989240653210953,0.4170124029169493,2785,2785,0.731793126662878,1,5,426.62322521209717,679.5,4708167,0,692.6455078125,32,96,False,cuda:0,io,8449,False,measured,2026-09-12 17:22:20,ok,0.32793075489841295,0.38626012627891776,0.4250073023677392,0.45649806705670626,
TimesNet,ETTh1,96,revin,2021,TimesNet__ETTh1__h96__revin__s2021,0.39887892747624487,0.416988155113547,2785,2785,0.731850713149517,1,5,427.67882347106934,692.5,4708167,0,692.6455078125,32,96,False,cuda:0,io,8449,False,measured,2026-09-12 17:19:48,ok,0.3279040852136578,0.38621379050889654,0.42494568373777675,0.4564521351606711,
TimesNet,ETTh1,96,san_lite,2021,TimesNet__ETTh1__h96__san_lite__s2021,0.4221613765996043,0.42342103247338,2785,2785,0.7268142031718291,2,6,421.156644821167,806.9,4708167,0,691.6298828125,32,96,False,cuda:0,io,8449,False,measured,2026-09-12 18:11:48,ok,0.35528525758422874,0.41472737893530337,0.44655216183853225,0.4720807175504245,
TimesNet,ETTh2,192,fredf,2021,TimesNet__ETTh2__h192__fredf__s2021,0.38679758876566867,0.3993256443647001,2689,2689,0.2897167426542689,1,5,400.6326198577881,844.0,4717479,0,3307.47265625,32,96,False,cuda:0,loss,8353,False,measured,2026-09-12 18:40:35,ok,0.2537086643555675,0.3662129081542247,0.4416292936465323,0.48563947139308544,
TimesNet,ETTh2,192,none,2021,TimesNet__ETTh2__h192__none__s2021,0.4169773118424883,0.4199971060871172,2689,2689,0.3028699621500399,1,5,3068.366527557373,4345.0,4717479,0,3307.46435546875,32,96,False,cuda:0,io,8353,False,measured,2026-09-13 06:48:12,ok,0.2658850800526342,0.3945274825332854,0.47991079215364274,0.5275858987074153,
