backbone,dataset,pred_len,plugin,seed,cell_id,mse,mae,val_mse,best_epoch,epochs_run,ms_per_iter,train_seconds,n_params,extra_params,peak_mem_mib,batch_size,seq_len,use_amp,device,plugin_kind,n_train_windows,probe,source,timestamp,status,seg1_mse,seg2_mse,seg3_mse,seg4_mse,tag,n_test_windows,n_val_windows
PatchTST,ILI,36,none,2021,PatchTST__ILI__h36__none__s2021,2.801271064180386,1.1194753924694218,0.4081825299319156,9,10,6.4220428466796875,11.4,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:25:17,ok,2.2574273405099983,3.2446379727667685,2.752445790430904,2.950573667312018,,,
PatchTST,ILI,36,none,2022,PatchTST__ILI__h36__none__s2022,2.8445626615831263,1.1220086886984817,0.41982677516361044,9,10,6.5087080001831055,11.2,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:25:36,ok,2.4309768132567524,3.209282655660374,2.8216265838788606,2.9163645103750446,,,
PatchTST,ILI,36,none,2023,PatchTST__ILI__h36__none__s2023,2.741995356373694,1.1016861645601015,0.39351343485983103,9,10,6.474494934082031,11.4,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:25:56,ok,2.229684856154963,3.0695387587529104,2.68494099269604,2.983816923279827,,,
PatchTST,ILI,36,san_lite,2021,PatchTST__ILI__h36__san_lite__s2021,3.441557973317887,1.2776126873069245,0.5679503488223246,9,10,9.297966957092285,14.2,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:33:55,ok,2.5597014715567585,3.982426066031675,4.112388780995116,3.1117154443889157,,,
PatchTST,ILI,36,san_lite,2022,PatchTST__ILI__h36__san_lite__s2022,3.5084065657100787,1.2952339550997087,0.5913357986161114,9,10,9.782075881958008,14.5,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:33:55,ok,2.775092480003966,4.038754705207186,4.094340462557207,3.1254384556471977,,,
PatchTST,ILI,36,san_lite,2023,PatchTST__ILI__h36__san_lite__s2023,3.450898817176198,1.2800945261287862,0.5630853499623976,9,10,10.25998592376709,14.6,153252,0,54.45556640625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:33:56,ok,2.559509124817177,4.02014676293911,4.082625541050845,3.1413142775492857,,,
PatchTST,ILI,48,fredf,2021,PatchTST__ILI__h48__fredf__s2021,2.8662667171829135,1.1530126881459455,0.40754955473400295,7,10,6.997108459472656,11.3,159408,0,54.51904296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:32:04,ok,3.0452871559028605,2.9800306458295904,2.357708293009022,3.0820408719704186,,,
PatchTST,ILI,48,fredf,2022,PatchTST__ILI__h48__fredf__s2022,2.88394389989247,1.1544979167622207,0.4188422648111979,9,10,7.061958312988281,11.4,159408,0,54.51904296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:32:23,ok,3.1750469512591084,2.9986233011383825,2.2935564768368795,3.0685492706547666,,,
PatchTST,ILI,48,fredf,2023,PatchTST__ILI__h48__fredf__s2023,2.804840864267368,1.1389100833104004,0.39171456473214283,8,10,7.030129432678223,11.4,159408,0,54.51904296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:32:43,ok,2.986959096581346,2.8074032608699113,2.3896758554810726,3.0353251641977086,,,
PatchTST,ILI,48,none,2021,PatchTST__ILI__h48__none__s2021,2.747239264023514,1.1073016162332334,0.37275623139880953,7,10,6.41322135925293,11.2,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:30:07,ok,2.806788081214542,2.824851793785618,2.280807269296068,3.0765099596992784,,,
PatchTST,ILI,48,none,2022,PatchTST__ILI__h48__none__s2022,2.750908420510488,1.1044498948746075,0.38081008184523807,9,10,6.390571594238281,11.3,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:30:26,ok,2.900853071194106,2.860856563844326,2.187679428876963,3.054244681580426,,,
PatchTST,ILI,48,none,2023,PatchTST__ILI__h48__none__s2023,2.705676631840397,1.0984835889085942,0.3641962178548177,8,10,6.419181823730469,11.3,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:30:46,ok,2.775950238351642,2.6970074903086285,2.309448593983212,3.0403001191798023,,,
PatchTST,ILI,48,san_lite,2021,PatchTST__ILI__h48__san_lite__s2021,3.3036637576825463,1.2392541296872452,0.46824497767857143,8,10,9.869217872619629,14.6,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:34:21,ok,3.074520199421723,4.08871852752825,2.9791479742145976,3.0722683572489227,,,
PatchTST,ILI,48,san_lite,2022,PatchTST__ILI__h48__san_lite__s2022,3.379476110529293,1.2566782732999022,0.49209757486979167,9,10,9.64653491973877,14.7,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:34:21,ok,3.173346452283766,4.2281129890536455,3.0459147606966006,3.07053011006494,,,
PatchTST,ILI,48,san_lite,2023,PatchTST__ILI__h48__san_lite__s2023,3.3620290936633643,1.2535820430350009,0.4751871163504464,9,10,10.082721710205078,14.3,159408,0,54.5595703125,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:34:20,ok,3.0921159677076253,4.264558813265547,3.0314266617906225,3.060014951174662,,,
PatchTST,ILI,60,fredf,2021,PatchTST__ILI__h60__fredf__s2021,2.890903219671731,1.163547930686967,0.4809614444436286,9,10,6.985306739807129,11.4,165564,0,54.61279296875,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:34:01,ok,3.2361217468955794,2.743138997607309,2.1622984007053874,3.422053959459469,,,
PatchTST,ILI,60,fredf,2022,PatchTST__ILI__h60__fredf__s2022,2.9457464352345415,1.1742381667277453,0.5002624358748433,9,10,7.014989852905273,11.4,165564,0,54.61279296875,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:34:20,ok,3.3054423806001387,2.788848234256617,2.2319869772796523,3.4567084230424325,,,
PatchTST,ILI,60,fredf,2023,PatchTST__ILI__h60__fredf__s2023,2.8404253148320895,1.148516693874378,0.4813065454774632,9,10,7.061004638671875,11.4,165564,0,54.61279296875,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:34:39,ok,3.110906549167701,2.674506835015683,2.1486329754447806,3.427655042310768,,,
PatchTST,ILI,60,none,2021,PatchTST__ILI__h60__none__s2021,2.7431591866282425,1.1122055910458866,0.43858621927132285,9,10,6.533265113830566,11.3,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:27:14,ok,2.9144296186565084,2.6397857126481328,2.073817589440579,3.3446039705473054,,,
PatchTST,ILI,60,none,2022,PatchTST__ILI__h60__none__s2022,2.784529084488273,1.1199941107798064,0.4550879992339247,9,10,6.505012512207031,11.4,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:27:33,ok,2.995498479912276,2.661249100984033,2.1266722521209176,3.354696639006072,,,
PatchTST,ILI,60,none,2023,PatchTST__ILI__h60__none__s2023,2.7105487837042466,1.1034440399148233,0.43983376103833804,9,10,6.521821022033691,11.3,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:27:52,ok,2.833375725003956,2.5987185732388043,2.0777613433100433,3.332339415180827,,,
PatchTST,ILI,60,san_lite,2021,PatchTST__ILI__h60__san_lite__s2021,3.19796450573583,1.219814102617493,0.5248870467183584,9,10,8.92174243927002,14.4,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:34:45,ok,3.305380920323397,3.9363413191892276,2.1267377892706354,3.423397771297148,,,
PatchTST,ILI,60,san_lite,2022,PatchTST__ILI__h60__san_lite__s2022,3.2777122687344526,1.2381705364777673,0.5409299004346805,8,10,9.438753128051758,14.6,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:34:46,ok,3.42067825165554,4.001447688999461,2.222832475457534,3.4658908803325725,,,
PatchTST,ILI,60,san_lite,2023,PatchTST__ILI__h60__san_lite__s2023,3.183475531799707,1.21323674248734,0.5246837109252623,8,10,9.100198745727539,14.5,165564,0,54.66357421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:34:46,ok,3.2783362127655185,3.9364565683241506,2.098782288985805,3.420327253416233,,,
PatchTST,Weather,192,fredf,2021,PatchTST__Weather__h192__fredf__s2021,0.24105276261482134,0.2791567433957872,0.573662029687876,2,6,8.052349090576172,93.4,429888,0,163.06787109375,32,96,False,cuda:0,loss,36600,False,measured,2026-09-09 05:42:42,ok,0.16208315651707403,0.22565922275118933,0.26108847112165723,0.3153802006845208,,,
PatchTST,Weather,192,none,2021,PatchTST__Weather__h192__none__s2021,0.22970433503486457,0.26184090652768693,0.5188733099111786,8,10,7.515907287597656,148.3,429888,0,163.5595703125,32,96,False,cuda:0,io,36600,False,measured,2026-09-09 05:31:19,ok,0.14710986869046286,0.2232527641655269,0.2486550254376493,0.2997996847780558,,,
PatchTST,Weather,192,san_lite,2021,PatchTST__Weather__h192__san_lite__s2021,0.23269032411222298,0.2674586749059435,0.5228369359375464,3,7,14.291763305664062,215.5,429888,0,163.5595703125,32,96,False,cuda:0,io,36600,False,measured,2026-09-09 15:37:49,ok,0.1523029568259484,0.22281354930616384,0.2507391311287019,0.30490565888505994,,,
PatchTST,Weather,336,fredf,2021,PatchTST__Weather__h336__fredf__s2021,0.2948667345577914,0.316433961321951,0.6753658974513057,0,4,8.269309997558594,64.7,651216,0,166.01904296875,32,96,False,cuda:0,loss,36456,False,measured,2026-09-09 06:33:42,ok,0.191599142250207,0.27579204486072695,0.33753955538623936,0.3745361937375386,,,
PatchTST,Weather,336,none,2021,PatchTST__Weather__h336__none__s2021,0.2855193337016531,0.3021033422282135,0.6105500302786494,4,8,7.715702056884766,122.8,651216,0,166.8798828125,32,96,False,cuda:0,io,36456,False,measured,2026-09-09 06:19:02,ok,0.18205040094705274,0.26104773846529067,0.33286233382587727,0.36611685458998977,,,
PatchTST,Weather,336,san_lite,2021,PatchTST__Weather__h336__san_lite__s2021,0.2865417024491795,0.30514543969867386,0.6109228139374259,4,8,17.20750331878662,269.7,651216,0,166.8798828125,32,96,False,cuda:0,io,36456,False,measured,2026-09-09 15:47:45,ok,0.182166275799903,0.26093423674487887,0.33586928805533206,0.36719701129135324,,,
PatchTST,Weather,720,fredf,2021,PatchTST__Weather__h720__fredf__s2021,0.37059253820757765,0.3662947798720218,0.8169382615774892,0,4,9.035468101501465,71.0,1241424,0,176.17919921875,32,96,False,cuda:0,loss,36072,False,measured,2026-09-09 07:31:30,ok,0.2381654019776685,0.36028094717181414,0.4232980504906161,0.4606257367221703,,,
PatchTST,Weather,720,none,2021,PatchTST__Weather__h720__none__s2021,0.3612421196976294,0.35081934371430457,0.7362136971829553,5,9,8.487462997436523,152.5,1241424,0,177.9580078125,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 06:13:30,ok,0.22266132854300252,0.35072043544435616,0.4179585235466915,0.45362818139217465,,,
PatchTST,Weather,720,revin,2021,PatchTST__Weather__h720__revin__s2021,0.36124816053315667,0.35079438785372147,0.7361881726020445,5,9,8.681535720825195,155.1,1241424,0,178.0146484375,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 07:22:43,ok,0.22266410567587783,0.35072231038944823,0.41796856669580934,0.45363765673464795,,,
PatchTST,Weather,720,san_lite,2021,PatchTST__Weather__h720__san_lite__s2021,0.3614372259386719,0.3536695049688204,0.7421790514881533,4,8,18.157958984375,275.8,1241424,0,178.0146484375,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 15:58:54,ok,0.22190173680437997,0.35234877556569816,0.417348652470709,0.4541497424474343,,,
PatchTST,Weather,96,fredf,2021,PatchTST__Weather__h96__fredf__s2021,0.19000197784862966,0.23473088146883012,0.47592175703894807,1,5,7.806181907653809,75.4,282336,0,159.89794921875,32,96,False,cuda:0,loss,36696,False,measured,2026-09-09 05:04:21,ok,0.12332418607480787,0.190472796114907,0.21128286119838832,0.23492807513201008,,,
PatchTST,Weather,96,none,2021,PatchTST__Weather__h96__none__s2021,0.18444422805656358,0.22460186118759792,0.4481946726534943,7,10,7.274627685546875,143.0,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 05:48:21,ok,0.10993151376371918,0.18454216004224566,0.21238513165607384,0.23091811193631626,,,
PatchTST,Weather,96,revin,2021,PatchTST__Weather__h96__revin__s2021,0.18442918530856597,0.22458002504720026,0.4481763416071189,7,10,7.456779479980469,145.6,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 04:58:59,ok,0.1099113304058306,0.18452062570161262,0.21237246339193794,0.23091232479765475,,,
PatchTST,Weather,96,san_lite,2021,PatchTST__Weather__h96__san_lite__s2021,0.18644705652023108,0.2303187617332744,0.455363105778021,4,8,12.24827766418457,203.2,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 15:32:41,ok,0.11653023414784354,0.18623639118911803,0.21351150567554936,0.22951009249579288,,,
TimesNet,ETTh1,192,fredf,2021,TimesNet__ETTh1__h192__fredf__s2021,0.4631185593427966,0.4595899162906545,1.0603189550292809,9,10,401.5756845474243,1534.0,4717479,0,3312.8330078125,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 20:17:03,ok,0.372960368656696,0.45053098201795255,0.49190297156563306,0.537079918768273,,,
TimesNet,ETTh1,192,fredf,2022,TimesNet__ETTh1__h192__fredf__s2022,0.44032947240546855,0.44510491059106755,1.0353521124016927,5,9,415.9550666809082,1279.7,4717479,0,3309.5048828125,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 20:29:39,ok,0.36706760851665504,0.42805153315684624,0.4635972469389112,0.5026015082392101,,,
TimesNet,ETTh1,192,fredf,2023,TimesNet__ETTh1__h192__fredf__s2023,0.43575331413608026,0.4413730019635921,1.0527686370869604,7,10,505.2201747894287,1630.0,4717479,0,3310.443359375,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 20:44:24,ok,0.3567265179175068,0.4267356318793851,0.46196150233522704,0.4975896038636159,,,
TimesNet,ETTh1,192,none,2021,TimesNet__ETTh1__h192__none__s2021,0.5186905553277622,0.4786532180512675,1.0218839595564793,2,6,1252.7498006820679,2148.2,4717479,0,3313.65283203125,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 19:29:23,ok,0.4274305027499355,0.5143589571226349,0.5370995069304642,0.5958732533867627,,,
TimesNet,ETTh1,192,none,2022,TimesNet__ETTh1__h192__none__s2022,0.49478103220753067,0.47083425961794906,1.0323491449296462,2,6,865.9813404083252,1898.3,4717479,0,3311.21728515625,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 19:26:48,ok,0.3990413031577705,0.48903054584823247,0.5182640859909152,0.5727881827948492,,,
TimesNet,ETTh1,192,none,2023,TimesNet__ETTh1__h192__none__s2023,0.47453891206491483,0.4578300828299892,1.021463014782726,1,5,753.6258697509766,1236.2,4717479,0,3308.23095703125,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 19:47:36,ok,0.3629682306726381,0.4524219891660675,0.5095868409260832,0.573178598395298,,,
TimesNet,ETTh1,192,san_lite,2021,TimesNet__ETTh1__h192__san_lite__s2021,0.5183151284264632,0.4773804030737335,1.0116786173500443,4,8,504.4621229171753,1953.6,4717479,0,3309.02978515625,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 21:22:53,ok,0.38504365219123277,0.5024872815960179,0.5595726480436024,0.6261569184484121,,,
TimesNet,ETTh1,192,san_lite,2022,TimesNet__ETTh1__h192__san_lite__s2022,0.5321325131787039,0.4787483322742622,1.0226484210649636,2,6,349.0811586380005,838.4,4717479,0,3313.40478515625,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 21:21:28,ok,0.41477940043931555,0.5154704603699755,0.5718248805821541,0.6264553067823052,,,
TimesNet,ETTh1,192,san_lite,2023,TimesNet__ETTh1__h192__san_lite__s2023,0.527769921920288,0.47269943775506057,1.0094096297723278,2,6,653.4954309463501,1269.2,4717479,0,3307.51123046875,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 21:42:49,ok,0.39130979409484,0.5064484510630402,0.5714031062629948,0.6419183274108246,,,
TimesNet,ETTh1,336,fredf,2021,TimesNet__ETTh1__h336__fredf__s2021,0.4978204177092313,0.47427082406667237,1.3485225209619702,9,10,1676.5846014022827,3942.4,4731447,0,3370.69091796875,32,96,False,cuda:0,loss,8209,False,measured,2026-09-10 02:55:52,ok,0.40184359501341255,0.4924755152822689,0.5445690806030584,0.552393496710301,,,
TimesNet,ETTh1,336,fredf,2022,TimesNet__ETTh1__h336__fredf__s2022,0.5077982055228464,0.4837011094881838,1.3247519269173165,4,8,1350.4968881607056,2817.5,4731447,0,3373.19873046875,32,96,False,cuda:0,loss,8209,False,measured,2026-09-10 02:50:57,ok,0.408484503182276,0.5036729029562197,0.5489720009509002,0.5700634053999887,,,
TimesNet,ETTh1,336,fredf,2023,TimesNet__ETTh1__h336__fredf__s2023,0.46645396090502755,0.4551605933884175,1.3377094800500013,9,10,600.4030704498291,2007.9,4731447,0,3375.97998046875,32,96,False,cuda:0,loss,8209,False,measured,2026-09-10 02:37:53,ok,0.3791770110409378,0.464569342686521,0.5049554931957024,0.5171139862747594,,,
TimesNet,ETTh1,336,none,2021,TimesNet__ETTh1__h336__none__s2021,0.5285453833808204,0.503687761385098,1.3262720489104287,3,7,928.2931089401245,1948.5,4731447,0,3371.6806640625,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 00:48:04,ok,0.40093852738329877,0.5009865556234135,0.5970932045340811,0.6151632549000435,,,
TimesNet,ETTh1,336,none,2022,TimesNet__ETTh1__h336__none__s2022,0.5297394667169729,0.49394215759348314,1.3243648832860133,1,5,958.127498626709,1722.9,4731447,0,3376.3916015625,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 01:17:03,ok,0.4173347884615175,0.5157947491033674,0.5843049310652313,0.6015234087351646,,,
TimesNet,ETTh1,336,none,2023,TimesNet__ETTh1__h336__none__s2023,0.5281027130277455,0.49819716751585824,1.3384258307940071,4,8,789.7597551345825,1962.0,4731447,0,3374.9404296875,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 01:49:57,ok,0.41621283818771043,0.5031980097638785,0.5856525710878684,0.607347447636079,,,
TimesNet,ETTh1,336,san_lite,2021,TimesNet__ETTh1__h336__san_lite__s2021,0.5652513251586243,0.5096831941350337,1.3268731641569937,8,10,587.0134830474854,1972.1,4731447,0,3369.9228515625,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 03:10:58,ok,0.4121479529978101,0.5517612135101384,0.6484813009614149,0.648614813618271,,,
TimesNet,ETTh1,336,san_lite,2022,TimesNet__ETTh1__h336__san_lite__s2022,0.5646676194882423,0.49975709960663417,1.285694298440152,4,8,874.9439716339111,2305.7,4731447,0,3373.1884765625,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 03:29:36,ok,0.43716376876540447,0.5599134104981205,0.6501906908433277,0.611402614287812,,,
TimesNet,ETTh1,336,san_lite,2023,TimesNet__ETTh1__h336__san_lite__s2023,0.5223229344038389,0.48589379268406774,1.2933417683441255,2,6,773.0326652526855,1485.6,4731447,0,3372.9541015625,32,96,False,cuda:0,io,8209,False,measured,2026-09-10 03:20:51,ok,0.4110842240127089,0.5128439909135063,0.5827766942166639,0.5825868176029116,,,
TimesNet,ETTh1,720,fredf,2021,TimesNet__ETTh1__h720__fredf__s2021,0.5486599098265472,0.5155143199757103,1.6605518645835629,9,10,2375.245213508606,6745.2,4768695,0,3554.6484375,32,96,False,cuda:0,loss,7825,False,measured,2026-09-10 14:13:12,ok,0.4969782711128747,0.5381962116976666,0.5394023945601212,0.6200627594953538,,,
TimesNet,ETTh1,720,fredf,2022,TimesNet__ETTh1__h720__fredf__s2022,0.5014062448353936,0.4835310577762215,1.622386369192228,6,10,1778.92005443573,5191.9,4768695,0,3560.8203125,32,96,False,cuda:0,loss,7825,False,measured,2026-09-10 14:04:53,ok,0.43530348172494654,0.4923158506385573,0.49557323687674254,0.58243240813504,,,
TimesNet,ETTh1,720,fredf,2023,TimesNet__ETTh1__h720__fredf__s2023,0.5060860065335713,0.4934541871299846,1.61329822864332,3,7,1647.5404500961304,3724.4,4768695,0,3542.755859375,32,96,False,cuda:0,loss,7825,False,measured,2026-09-10 14:32:16,ok,0.43124922549328015,0.49845355575293765,0.4988619857444787,0.5957792571899093,,,
TimesNet,ETTh1,720,none,2021,TimesNet__ETTh1__h720__none__s2021,0.6712003112507391,0.5781925595065942,1.6729501907002196,3,7,5848.487615585327,10911.8,4768695,0,3554.17724609375,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 12:38:08,ok,0.46580698091088585,0.6220891436320203,0.7010434856941427,0.8958616423487614,,,
TimesNet,ETTh1,720,none,2022,TimesNet__ETTh1__h720__none__s2022,0.5369612895970367,0.5044517992025159,1.626959496115757,0,4,1952.6458978652954,2132.5,4768695,0,3562.22412109375,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 10:26:08,ok,0.44852682193903126,0.5182661447919893,0.5376217022747568,0.6434304890261683,,,
TimesNet,ETTh1,720,none,2023,TimesNet__ETTh1__h720__none__s2023,0.6343826375202682,0.5521460833002798,1.656238408328008,1,5,5581.352353096008,8175.9,4768695,0,3536.19091796875,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 12:20:32,ok,0.4828924752179772,0.6129758602477815,0.6417056335429941,0.7999565698903253,,,
TimesNet,ETTh1,720,revin,2021,TimesNet__ETTh1__h720__revin__s2021,0.6670483224670016,0.5770050909820006,1.676510638744739,3,7,5862.562656402588,11015.7,4768695,0,3554.17724609375,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 13:29:57,ok,0.46437398602017654,0.6203181851109214,0.6957994263078792,0.8877016812410804,,,
TimesNet,ETTh1,720,san_lite,2021,TimesNet__ETTh1__h720__san_lite__s2021,0.6509146266758574,0.54598464051815,1.6527539574656795,3,7,5670.877814292908,10475.8,4768695,0,3555.67529296875,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 18:04:32,ok,0.4889726131996634,0.6378920748759463,0.6674604060588701,0.8093334215321277,,,
TimesNet,ETTh1,720,san_lite,2022,TimesNet__ETTh1__h720__san_lite__s2022,0.6596338862933873,0.5368024094495311,1.6169886569177263,1,5,1757.433533668518,2499.9,4768695,0,3553.39404296875,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 16:08:51,ok,0.5040700696611181,0.6303954683508393,0.6574138317925071,0.8466561639061916,,,
TimesNet,ETTh1,720,san_lite,2023,TimesNet__ETTh1__h720__san_lite__s2023,0.5166989580091108,0.49425151627103486,1.6402941481452407,0,4,4489.7061586380005,5285.6,4768695,0,3535.64404296875,32,96,False,cuda:0,io,7825,False,measured,2026-09-10 17:29:12,ok,0.4463955031711071,0.5194340950659407,0.5089265656268284,0.5920396732476502,,,
TimesNet,ETTh1,96,fredf,2021,TimesNet__ETTh1__h96__fredf__s2021,0.39788949181608146,0.4127637095621348,0.7428665845590015,7,10,120.57828903198242,387.5,4708167,0,694.42333984375,32,96,False,cuda:0,loss,8449,False,measured,2026-09-09 11:55:23,ok,0.3269590057994455,0.3899134464549916,0.4232299321288646,0.4514555756770207,,,
TimesNet,ETTh1,96,fredf,2022,TimesNet__ETTh1__h96__fredf__s2022,0.4000876747360288,0.4137005615185456,0.7605764312887636,2,6,131.8073272705078,249.3,4708167,0,693.87451171875,32,96,False,cuda:0,loss,8449,False,measured,2026-09-09 11:59:40,ok,0.33393948247861327,0.38781193328873714,0.42540486770006614,0.4531944047212327,,,
TimesNet,ETTh1,96,fredf,2023,TimesNet__ETTh1__h96__fredf__s2023,0.3936806688800351,0.4119466423285133,0.7455248160312101,7,10,135.9536647796631,430.6,4708167,0,694.84326171875,32,96,False,cuda:0,loss,8449,False,measured,2026-09-09 12:06:59,ok,0.32120270196361483,0.37826709620259025,0.42297728803948953,0.4522755867564417,,,
TimesNet,ETTh1,96,none,2021,TimesNet__ETTh1__h96__none__s2021,0.3989240653210953,0.4170124029169493,0.731793126662878,1,5,132.0667266845703,217.8,4708167,0,692.6455078125,32,96,False,cuda:0,io,8449,False,measured,2026-09-08 23:00:36,ok,0.32793075489841295,0.38626012627891776,0.4250073023677392,0.45649806705670626,,,
TimesNet,ETTh1,96,none,2022,TimesNet__ETTh1__h96__none__s2022,0.4057192567373796,0.42122899036157985,0.74305464973753,1,5,134.18209552764893,214.0,4708167,0,695.7841796875,32,96,False,cuda:0,io,8449,False,measured,2026-09-08 23:04:18,ok,0.33559786728973817,0.39553396357017173,0.43191381454389105,0.45983140526786165,,,
TimesNet,ETTh1,96,none,2023,TimesNet__ETTh1__h96__none__s2023,0.4021391815514282,0.4187568913466545,0.7384690953858277,2,6,135.52474975585938,260.0,4708167,0,694.2060546875,32,96,False,cuda:0,io,8449,False,measured,2026-09-08 23:08:46,ok,0.32515474842859543,0.38918184460224126,0.4327182443901585,0.4615018876749572,,,
TimesNet,ETTh1,96,revin,2021,TimesNet__ETTh1__h96__revin__s2021,0.39887892747624487,0.416988155113547,0.731850713149517,1,5,132.13849067687988,217.9,4708167,0,692.6455078125,32,96,False,cuda:0,io,8449,False,measured,2026-09-09 12:57:49,ok,0.3279040852136578,0.38621379050889654,0.42494568373777675,0.4564521351606711,,,
TimesNet,ETTh1,96,san_lite,2021,TimesNet__ETTh1__h96__san_lite__s2021,0.4221613765996043,0.42342103247338,0.7268142031718291,2,6,426.3521432876587,816.6,4708167,0,691.6298828125,32,96,False,cuda:0,io,8449,False,measured,2026-09-09 17:37:06,ok,0.35528525758422874,0.41472737893530337,0.44655216183853225,0.4720807175504245,,,
TimesNet,ETTh1,96,san_lite,2022,TimesNet__ETTh1__h96__san_lite__s2022,0.41261036685259717,0.4190865721225209,0.7320498159199359,1,5,414.1963720321655,653.9,4708167,0,697.6845703125,32,96,False,cuda:0,io,8449,False,measured,2026-09-09 17:37:02,ok,0.346516476257345,0.40021141513875075,0.434594501925393,0.46911906709849477,,,
TimesNet,ETTh1,96,san_lite,2023,TimesNet__ETTh1__h96__san_lite__s2023,0.42119495117573635,0.4246360538779767,0.7304760407451647,4,8,424.26061630249023,1043.5,4708167,0,695.0673828125,32,96,False,cuda:0,io,8449,False,measured,2026-09-09 17:54:36,ok,0.3446659838727415,0.4048543202033512,0.44930997648745113,0.4859495363249257,,,
TimesNet,ETTh2,192,fredf,2021,TimesNet__ETTh2__h192__fredf__s2021,0.38679758876566867,0.3993256443647001,0.2897167426542689,1,5,569.5593357086182,1166.5,4717479,0,3307.47265625,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 22:41:17,ok,0.2537086643555675,0.3662129081542247,0.4416292936465323,0.48563947139308544,,,
TimesNet,ETTh2,192,fredf,2022,TimesNet__ETTh2__h192__fredf__s2022,0.3903575932277235,0.4002105826583722,0.28240352496115556,2,6,572.4811553955078,1344.8,4717479,0,3309.5849609375,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 23:00:50,ok,0.2551479619893416,0.36861958664601535,0.4396122764472037,0.4980505468779122,,,
TimesNet,ETTh2,192,fredf,2023,TimesNet__ETTh2__h192__fredf__s2023,0.41564360943204354,0.4183987025028692,0.29887802684585124,1,5,900.8715152740479,1551.8,4717479,0,3310.5283203125,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 23:07:22,ok,0.2889069449502538,0.3863458285333267,0.46297027208894637,0.5243513773073945,,,
