block,method,rel_gain_pct,train_time_ratio,extra_params,peak_mem_delta_mib
Electricity|336|TimesNet,fredf,-24.27348945593334,0.8679405363532406,0.0,2.70166015625
Electricity|336|iTransformer,fredf,-3.7707505150997926,1.0224988032551459,0.0,-6.1123046875
Electricity|720|DLinear,fredf,0.6439123102206746,1.0349227669576897,0.0,39.423828125
Electricity|720|PatchTST,fredf,-123.35887274241915,0.4565217391304348,0.0,4.62158203125
Electricity|720|TimesNet,fredf,0.4702769746414555,1.7969186326432354,0.0,6.5341796875
Electricity|720|iTransformer,fredf,-6.706821427421526,1.0305511182108626,0.0,26.458984375
Exchange|96|DLinear,fredf,-6.3350815957239375,1.9233716475095783,0.0,0.05615234375
Exchange|96|PatchTST,fredf,-20.31071320067529,0.809421841541756,0.0,-0.09326171875
Exchange|96|TimesNet,fredf,4.296745332036946,1.1730387992070235,0.0,-1.140625
Exchange|96|iTransformer,fredf,5.403211117074877,1.2438095238095237,0.0,-0.09326171875
Exchange|192|DLinear,fredf,1.532019577263941,1.3258426966292136,0.0,0.14794921875
Exchange|192|PatchTST,fredf,-15.167341997202351,1.0327380952380956,0.0,-0.18701171875
Exchange|192|TimesNet,fredf,2.7098562786500016,0.5846229832071124,0.0,1.263509114583485
Exchange|192|iTransformer,fredf,1.3153842870462817,2.0437499999999997,0.0,-0.18701171875
Exchange|336|DLinear,fredf,6.035375233875391,1.1101694915254239,0.0,0.41650390625
Exchange|336|PatchTST,fredf,-11.719194814769805,0.98015873015873,0.0,-0.32763671875
Exchange|336|TimesNet,fredf,3.499524632740235,0.5573346174682476,0.0,0.23421223958348492
Exchange|336|iTransformer,fredf,-1.381645321212832,1.8183760683760681,0.0,-0.32763671875
Exchange|720|DLinear,fredf,24.976774330271176,1.0523560209424083,0.0,1.71044921875
Exchange|720|PatchTST,fredf,-8.666427132974942,0.7876857749469216,0.0,-0.70263671875
Exchange|720|TimesNet,fredf,-0.9726658539978745,1.1783478172853072,0.0,10.888509114583485
Exchange|720|iTransformer,fredf,-2.4460651067348307,2.089244851258581,0.0,-0.70263671875
ILI|24|DLinear,fredf,-0.11610982585394539,1.013157894736842,0.0,-0.0009765625
ILI|24|PatchTST,fredf,-2.0231299067552113,1.0205278592375366,0.0,-0.02001953125
ILI|24|TimesNet,fredf,-0.5910594978880601,0.9684848484848486,0.0,0.15966796875
ILI|24|iTransformer,fredf,-2.5126554032376904,1.0129870129870129,0.0,-0.02001953125
ILI|36|DLinear,fredf,-0.3182847400448158,1.018018018018018,0.0,0.02490234375
ILI|36|PatchTST,fredf,-1.7860071660787555,1.0088235294117645,0.0,-0.0302734375
ILI|36|TimesNet,fredf,-0.45443865158357205,0.9068923821039904,0.0,-0.0302734375
ILI|36|iTransformer,fredf,-5.865208142213218,0.8311345646437995,0.0,-0.0302734375
ILI|48|DLinear,fredf,-1.3597304128654386,1.0361990950226243,0.0,0.05029296875
ILI|48|PatchTST,fredf,-4.281261414476187,1.0088757396449706,0.0,-0.04052734375
ILI|48|TimesNet,fredf,-4.922959817001347,1.0588235294117645,0.0,0.27197265625
ILI|48|iTransformer,fredf,-4.747129976572187,0.6269841269841271,0.0,-0.04052734375
ILI|60|DLinear,fredf,-1.078719923085667,1.017857142857143,0.0,0.076171875
ILI|60|PatchTST,fredf,-5.3268425270768835,1.0058823529411764,0.0,-0.05078125
ILI|60|TimesNet,fredf,-7.524721924085955,0.9955752212389379,0.0,23.882975260416686
ILI|60|iTransformer,fredf,-3.6601768598353837,0.6037234042553191,0.0,-0.05078125
Weather|96|DLinear,fredf,0.3500063014531121,0.7546239210850803,0.0,0.14794921875
Weather|96|PatchTST,fredf,-3.0132413741685173,0.5272727272727273,0.0,-0.24560546875
