block,n_arms_available,argmin_by_quarter,quarter_oracle_mse,best_fixed_arm_mse,control_mse,quarter_oracle_gain_vs_best_fixed_pct,quarter_oracle_gain_vs_none_pct
ETTh1|192|DLinear,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.4426456975845683,0.4426456975845683,0.4468576894932129,0.0,0.9425801564300045
ETTh1|192|PatchTST,3,q1:none;q2:none;q3:none;q4:none,0.43397149560094495,0.43397149560094495,0.43397149560094495,0.0,0.0
ETTh1|192|TimesNet,3,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.4464004494879927,0.4464004494879927,0.49600349976180425,0.0,10.00054441100364
ETTh1|192|iTransformer,3,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.43284233541254336,0.43284233541254336,0.44796328506667676,0.0,3.3754886077064867
ETTh1|336|DLinear,4,q1:none;q2:fredf;q3:fredf;q4:fredf,0.4850275628852002,0.48552321063190135,0.4875989339693442,0.10208528363784194,0.527353713268295
ETTh1|336|PatchTST,3,q1:none;q2:none;q3:none;q4:san_lite,0.4749448569590774,0.4757374717967633,0.4757374717967633,0.16660761127189447,0.16660761127189447
ETTh1|336|TimesNet,3,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.49069086110802884,0.49069086110802884,0.5287958572068044,0.0,7.205993689143689
ETTh1|336|iTransformer,3,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.4694999417813936,0.4694999417813936,0.494876056009181,0.0,5.127771675281179
ETTh1|720|DLinear,4,q1:revin;q2:revin;q3:revin;q4:revin,0.48360184391480593,0.48360184391480593,0.5137476507156385,0.0,5.867823776681063
ETTh1|720|PatchTST,4,q1:revin;q2:san_lite;q3:san_lite;q4:san_lite,0.46640653760908785,0.4675115159535321,0.4804674877847964,0.23635318205809888,2.9265143913351612
ETTh1|720|TimesNet,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.5187173865351591,0.5187173865351591,0.6141814124597361,0.0,15.543294536096916
ETTh1|720|iTransformer,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.47490460526203043,0.47490460526203043,0.504114280656041,0.0,5.7942566824327795
ETTh1|96|DLinear,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.39079915261001075,0.39079915261001075,0.3960551327840082,0.0,1.3270829586404747
ETTh1|96|PatchTST,4,q1:none;q2:revin;q3:revin;q4:revin,0.3835202551100044,0.38363965975583236,0.3850664836893748,0.031124166334609786,0.40154847146283407
ETTh1|96|TimesNet,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.3972192767675923,0.3972192767675923,0.4022608355307825,0.0,1.2533058945541904
ETTh1|96|iTransformer,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.3819631181005095,0.3819631181005095,0.39185404183981604,0.0,2.5241346734276675
ETTh2|192|DLinear,4,q1:revin;q2:san_lite;q3:revin;q4:revin,0.37923694404317,0.3793201552571936,0.4780886303940888,0.021936934505150062,20.676435302265038
ETTh2|192|PatchTST,3,q1:none;q2:none;q3:none;q4:san_lite,0.3712083678066034,0.37155836053105123,0.37155836053105123,0.09419589534942176,0.09419589534942176
