key,backbone,dataset,pred_len,n_test_windows,eval_start,n_eval_windows,feedback_window,delay_ratio,delay_windows,delay_feasible,insufficient,gain_vs_none,gain_vs_best_fixed,gain_vs_best_fixed_test,gain_oracle_vs_none
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,3000,2.0,1440,True,False,2.126138587558212,-0.20364487556262584,-0.20364487556262584,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,0.0,0,False,False,2.329315000955266,0.004367936860659611,0.004367936860659611,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,0.125,90,False,False,2.0079970495815105,-0.32459864754658596,-0.32459864754658596,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,0.25,180,False,False,1.8121680899016033,-0.5250891079099065,-0.5250891079099065,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,0.5,360,False,False,1.4547609871645713,-0.8910039076514508,-0.8910039076514508,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,1.0,720,True,False,1.6800801823551548,-0.6603212279993049,-0.6603212279993049,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000000000,2.0,1440,True,False,1.7408315005387138,-0.5981237891209631,-0.5981237891209631,7.714077827636818
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,0.0,0,False,False,8.56423415914956,3.79163306564017,3.79163306564017,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,0.125,12,False,False,5.593504490532228,0.6658425460026623,0.6658425460026623,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,0.25,24,False,False,3.9227391187417733,-1.0921304580209363,-1.0921304580209363,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,0.5,48,False,False,3.357184158238047,-1.687205248080614,-1.687205248080614,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,1.0,96,True,False,2.889427823791368,-2.1793766937558883,-2.1793766937558883,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,50,2.0,192,True,False,4.555746692511094,-0.4260822834430706,-0.4260822834430706,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,0.0,0,False,False,5.517673755807571,0.5860537337780205,0.5860537337780205,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,0.125,12,False,False,4.350903388562446,-0.641617632976211,-0.641617632976211,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,0.25,24,False,False,3.856538329835654,-1.1617866776834895,-1.1617866776834895,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,0.5,48,False,False,3.479441373937879,-1.5585666681960706,-1.5585666681960706,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,1.0,96,True,False,3.9587921347363553,-1.0541956109728523,-1.0541956109728523,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,200,2.0,192,True,False,4.074384713022637,-0.9325695373638442,-0.9325695373638442,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,0.0,0,False,False,4.511666465969693,-0.47246333106317057,-0.47246333106317057,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,0.125,12,False,False,4.260339742797761,-0.7369083584654873,-0.7369083584654873,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,0.25,24,False,False,4.156275174965338,-0.8464047030831242,-0.8464047030831242,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,0.5,48,False,False,4.054141182777159,-0.953869703310873,-0.953869703310873,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,1.0,96,True,False,3.3631125541830977,-1.6809674122931784,-1.6809674122931784,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000,2.0,192,True,False,3.1982259973046454,-1.8544604237075157,-1.8544604237075157,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,0.0,0,False,False,4.937071330762677,-0.024853941550296545,-0.024853941550296545,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,0.125,12,False,False,4.909171206881183,-0.05421034635776477,-0.05421034635776477,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,0.25,24,False,False,4.877006696623761,-0.08805372237865612,-0.08805372237865612,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,0.5,48,False,False,4.864930235073482,-0.10076052953899883,-0.10076052953899883,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,1.0,96,True,False,4.950208341556319,-0.011031228487935144,-0.011031228487935144,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,3000,2.0,192,True,False,4.9262749664258925,-0.0362138352649541,-0.0362138352649541,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,0.0,0,False,False,4.960692344737122,0.0,0.0,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,0.125,12,False,False,4.960692344737122,0.0,0.0,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,0.25,24,False,False,4.957344786956935,-0.003522287633165719,-0.003522287633165719,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,0.5,48,False,False,4.941946899050967,-0.019723887040667125,-0.019723887040667125,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,1.0,96,True,False,4.936756091388199,-0.02518563522763422,-0.02518563522763422,14.529389008451629
TimesNet__ETTm2__h96__s2021,TimesNet,ETTm2,96,11425,192,11233,1000000000,2.0,192,True,False,4.924184729615148,-0.03841317453026791,-0.03841317453026791,14.529389008451629
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,0.0,0,False,False,10.036069396525786,5.776290436267782,5.776290436267782,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,0.125,24,False,False,6.547445519137474,2.1224807283642075,2.1224807283642075,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,0.25,48,False,False,4.9880695003359055,0.48926848307204956,0.48926848307204956,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,0.5,96,False,False,3.107454179294024,-1.4803936984524235,-1.4803936984524235,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,1.0,192,True,False,2.1870982840511775,-2.4443283107678373,-2.4443283107678373,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,50,2.0,384,True,False,-0.09899575715541886,-4.838668570570922,-4.838668570570922,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,0.0,0,False,False,6.316788700753039,1.880902343354091,1.880902343354091,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,0.125,24,False,False,4.428879352634201,-0.09639923636295711,-0.09639923636295711,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,0.25,48,False,False,3.5779821426321745,-0.9875863048470993,-0.9875863048470993,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,0.5,96,False,False,2.7301591186880594,-1.8755536250129718,-1.8755536250129718,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,1.0,192,True,False,1.3603408991494816,-3.310232536962683,-3.310232536962683,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,200,2.0,384,True,False,-0.9085918611845346,-5.686598931753059,-5.686598931753059,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,0.0,0,False,False,4.775109161112045,0.2662245029233208,0.2662245029233208,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,0.125,24,False,False,3.3097463180374183,-1.2685230565170906,-1.2685230565170906,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,0.25,48,False,False,2.1984966070653265,-2.4323902788255407,-2.4323902788255407,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,0.5,96,False,False,1.4584802277724498,-3.207446325478576,-3.207446325478576,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,1.0,192,True,False,1.3520074954806585,-3.3189605260767805,-3.3189605260767805,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000,2.0,384,True,False,1.6467831507775743,-3.0102272866013275,-3.0102272866013275,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,0.0,0,False,False,4.59585364126522,0.07848126042107621,0.07848126042107621,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,0.125,24,False,False,4.3133585289178,-0.21738995419178564,-0.21738995419178564,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,0.25,48,False,False,4.405314480098067,-0.12107990216820731,-0.12107990216820731,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,0.5,96,False,False,4.332770884670645,-0.19705842623236516,-0.19705842623236516,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,1.0,192,True,False,4.089776560135473,-0.45155849650556396,-0.45155849650556396,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,3000,2.0,384,True,False,4.3508515630711875,-0.17812163035317177,-0.17812163035317177,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,0.0,0,False,False,4.444386360716287,-0.08015797371549747,-0.08015797371549747,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,0.125,24,False,False,4.442313384534681,-0.0823291050162074,-0.0823291050162074,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,0.25,48,False,False,4.4363708973966345,-0.08855296805137704,-0.08855296805137704,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,0.5,96,False,False,4.428538728726329,-0.09675598876306418,-0.09675598876306418,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,1.0,192,True,False,4.415372859509141,-0.11054525996267582,-0.11054525996267582,15.036021214704531
TimesNet__ETTm2__h192__s2021,TimesNet,ETTm2,192,11329,384,10945,1000000000,2.0,384,True,False,4.180861512149347,-0.3561606853315561,-0.3561606853315561,15.036021214704531
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,0.0,0,False,False,7.8309257041584495,5.614004582203071,5.614004582203071,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,0.125,42,False,False,3.9644337335417346,1.6545127872633094,1.6545127872633094,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,0.25,84,False,False,2.3522805713888313,0.0035828832985900488,0.0035828832985900488,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,0.5,168,False,False,0.7802669171368133,-1.6062420465980916,-1.6062420465980916,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,1.0,336,True,False,0.46714936081644476,-1.926890946045913,-1.926890946045913,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,50,2.0,672,True,False,0.809747061860031,-1.576052822869638,-1.576052822869638,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,0.0,0,False,False,4.795448483890697,2.5055157404534083,2.5055157404534083,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,0.125,42,False,False,2.2253515602754943,-0.1263991215425873,-0.1263991215425873,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,0.25,84,False,False,1.6270680508350117,-0.7390730038834086,-0.7390730038834086,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,0.5,168,False,False,-0.16885928424328053,-2.57819735784303,-2.57819735784303,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,1.0,336,True,False,0.1505084847584678,-2.2511479108144505,-2.2511479108144505,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,200,2.0,672,True,False,0.9869643386485986,-1.394572980496144,-1.394572980496144,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,0.0,0,False,False,3.9998482164201024,1.6907790863904135,1.6907790863904135,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,0.125,42,False,False,2.3106311584138175,-0.039068313236112956,-0.039068313236112956,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,0.25,84,False,False,2.108002567318596,-0.2465706822980002,-0.2465706822980002,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,0.5,168,False,False,2.1948675682690726,-0.15761633785745344,-0.15761633785745344,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,1.0,336,True,False,2.176606480482199,-0.17631665530496862,-0.17631665530496862,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000,2.0,672,True,False,1.409871328103178,-0.9614939084346035,-0.9614939084346035,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,0.0,0,False,False,2.5442488119958226,0.20016849096278175,0.20016849096278175,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,0.125,42,False,False,1.800766423108943,-0.5611967054093361,-0.5611967054093361,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,0.25,84,False,False,1.3247057018284205,-1.0487080035390146,-1.0487080035390146,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,0.5,168,False,False,1.5272321584224018,-0.841310225595566,-0.841310225595566,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,1.0,336,True,False,1.6755228939078755,-0.6894526878372081,-0.6894526878372081,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,3000,2.0,672,True,False,2.1823715425289554,-0.17041292757323642,-0.17041292757323642,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,0.0,0,False,False,2.3487818422025857,0.0,0.0,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,0.125,42,False,False,2.3487818422025857,0.0,0.0,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,0.25,84,False,False,2.3487818422025857,0.0,0.0,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,0.5,168,False,False,2.3487818422025857,0.0,0.0,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,1.0,336,True,False,2.35923273774333,0.010702268479494705,0.010702268479494705,11.664002042340172
TimesNet__ETTm2__h336__s2021,TimesNet,ETTm2,336,11185,672,10513,1000000000,2.0,672,True,False,2.3174695706687065,-0.032065418255490294,-0.032065418255490294,11.664002042340172
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,0.0,0,False,False,19.14078351766682,19.14078351766682,6.314275113256546,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,0.125,90,False,False,11.207943693323934,11.207943693323934,-2.876932539817478,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,0.25,180,False,False,11.327937921129816,11.327937921129816,-2.737903908286335,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,0.5,360,False,False,11.184498672986892,11.184498672986892,-2.9040965888994994,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,1.0,720,True,False,9.143648548369859,9.143648548369859,-5.268681995829856,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,50,2.0,1440,True,False,11.016122424237478,11.016122424237478,-3.0991819682049764,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,0.0,0,False,False,15.718103425846328,15.718103425846328,2.348663283123511,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,0.125,90,False,False,13.555024837224371,13.555024837224371,-0.15753940320005036,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,0.25,180,False,False,12.264873816490876,12.264873816490876,-1.6523440630646176,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,0.5,360,False,False,10.262202760769298,10.262202760769298,-3.972694144690366,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,1.0,720,True,False,11.051365222460973,11.051365222460973,-3.0583486873219408,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,200,2.0,1440,True,False,11.02289602828235,11.02289602828235,-3.0913338831919543,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,0.0,0,False,False,13.25677728672967,13.25677728672967,-0.5030972651154771,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,0.125,90,False,False,10.480786623028374,10.480786623028374,-3.719436835565193,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,0.25,180,False,False,10.920639425979308,10.920639425979308,-3.2098112111698858,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,0.5,360,False,False,12.806780712433262,12.806780712433262,-1.0244757435814587,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,1.0,720,True,False,14.63722058186984,14.63722058186984,1.0963225214775365,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000,2.0,1440,True,False,13.232246211053972,13.232246211053972,-0.5315196479545607,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,0.0,0,False,False,13.919786230296934,13.919786230296934,0.2650832365848378,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,0.125,90,False,False,13.468106838781491,13.468106838781491,-0.2582450004600138,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,0.25,180,False,False,13.799396429643188,13.799396429643188,0.12559628341010656,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,0.5,360,False,False,13.657857025655815,13.657857025655815,-0.03839518521229843,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,1.0,720,True,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,3000,2.0,1440,True,False,13.430312701915764,13.430312701915764,-0.3020343328672615,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,0.0,0,False,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,0.125,90,False,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,0.25,180,False,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,0.5,360,False,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,1.0,720,True,False,13.690995527777815,13.690995527777815,0.0,22.900838726631424
TimesNet__ETTm2__h720__s2021,TimesNet,ETTm2,720,10801,1440,9361,1000000000,2.0,1440,True,False,13.430312701915764,13.430312701915764,-0.3020343328672615,22.900838726631424
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,0.0,0,False,False,0.6251675354565692,0.6251675354565692,0.6251675354565692,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,0.125,12,False,False,-0.2389733845907371,-0.2389733845907371,-0.2389733845907371,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,0.25,24,False,False,-0.8547272126949492,-0.8547272126949492,-0.8547272126949492,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,0.5,48,False,False,-1.7815496050011077,-1.7815496050011077,-1.7815496050011077,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,1.0,96,True,False,-1.8790684811013154,-1.8790684811013154,-1.8790684811013154,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,50,2.0,192,True,False,-1.6735042088263168,-1.6735042088263168,-1.6735042088263168,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,0.0,0,False,False,-0.20551841976354843,-0.20551841976354843,-0.20551841976354843,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,0.125,12,False,False,-0.4741785050498693,-0.4741785050498693,-0.4741785050498693,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,0.25,24,False,False,-0.5606281774869462,-0.5606281774869462,-0.5606281774869462,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,0.5,48,False,False,-0.8486140645530703,-0.8486140645530703,-0.8486140645530703,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,1.0,96,True,False,-0.8247824472793921,-0.8247824472793921,-0.8247824472793921,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,200,2.0,192,True,False,-0.6591369590819794,-0.6591369590819794,-0.6591369590819794,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,0.0,0,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,0.125,12,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,0.25,24,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,0.5,48,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,1.0,96,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000,2.0,192,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,0.0,0,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,0.125,12,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,0.25,24,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,0.5,48,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,1.0,96,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,3000,2.0,192,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,0.0,0,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,0.125,12,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,0.25,24,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,0.5,48,False,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,1.0,96,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h96__s2021,TimesNet,Electricity,96,5165,192,4973,1000000000,2.0,192,True,False,0.0,0.0,0.0,1.6770116169121185
TimesNet__Electricity__h192__s2021,TimesNet,Electricity,192,5069,384,4685,50,0.0,0,False,False,0.10147770277910192,0.10147770277910192,0.10147770277910192,0.5530441168306143
TimesNet__Electricity__h192__s2021,TimesNet,Electricity,192,5069,384,4685,50,0.125,24,False,False,-0.5189560576455238,-0.5189560576455238,-0.5189560576455238,0.5530441168306143
