key,backbone,dataset,pred_len,n_test_windows,eval_start,n_eval_windows,feedback_window,delay_ratio,delay_windows,delay_feasible,insufficient,gain_vs_none,gain_vs_best_fixed,gain_vs_best_fixed_test,gain_oracle_vs_none
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,0.0,0,False,False,5.090875752938853,5.898250923569193,0.4135528892598783,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,0.125,42,False,False,4.224454832558946,5.039200493055027,-0.495567091011399,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,0.25,84,False,False,1.3724577548745502,2.2114648511967445,-3.488116631321767,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,0.5,168,False,False,-1.6744119056639963,-0.8094856268440046,-6.685142488526811,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,1.0,336,True,False,-1.7177828290187864,-0.8524876014078144,-6.730650822937025,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000,2.0,672,True,False,-0.857981045575016,0.0,-5.828476184703605,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,0.0,0,False,False,4.264038009475101,5.078446942870702,-0.4540331712148754,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,0.125,42,False,False,2.4740492132877314,3.3036852654794786,-2.332236410308093,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,0.25,84,False,False,-0.9662871653812338,-0.10738477875863607,-5.942119859718185,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,0.5,168,False,False,-2.0039883815527446,-1.1362584538152503,-7.030961191896158,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,1.0,336,True,False,-2.0320713508020285,-1.1641025262011466,-7.060428149409918,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,3000,2.0,672,True,False,-0.857981045575016,0.0,-5.828476184703605,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,0.0,0,False,False,4.264038009475101,5.078446942870702,-0.4540331712148754,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,0.125,42,False,False,2.4740492132877314,3.3036852654794786,-2.332236410308093,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,0.25,84,False,False,-0.9662871653812338,-0.10738477875863607,-5.942119859718185,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,0.5,168,False,False,-2.0039883815527446,-1.1362584538152503,-7.030961191896158,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,1.0,336,True,False,-2.0320713508020285,-1.1641025262011466,-7.060428149409918,13.678498061211622
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,2545,672,1873,1000000000,2.0,672,True,False,-0.857981045575016,0.0,-5.828476184703605,13.678498061211622
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,0.0,0,False,False,11.188085683310364,13.138063333923636,11.188085683310364,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,0.125,90,False,False,7.299368237033638,9.334727586354024,7.299368237033638,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,0.25,180,False,False,2.7168298146272467,4.85280457771864,2.7168298146272467,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,0.5,360,False,False,-3.5789209555220154,-1.304715039661569,-3.5789209555220154,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,1.0,720,True,False,-4.879991621750214,-2.5772190575911313,-4.879991621750214,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,50,2.0,1440,True,True,,,,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,0.0,0,False,False,9.833276436165976,11.813000633434635,9.833276436165976,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,0.125,90,False,False,2.8012182561235845,4.935340164492118,2.8012182561235845,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,0.25,180,False,False,-1.5026725795951066,0.7259466831532049,-1.5026725795951066,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,0.5,360,False,False,-4.645632048921925,-2.348005144922727,-4.645632048921925,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,1.0,720,True,False,-5.257367355391529,-2.9463090307897613,-5.257367355391529,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,200,2.0,1440,True,True,,,,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,0.0,0,False,False,0.4850134289775142,2.669990537145841,0.4850134289775142,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,0.125,90,False,False,-6.517456279326552,-4.178731112293073,-6.517456279326552,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,0.25,180,False,False,-9.746091760593178,-7.336477827352077,-9.746091760593178,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,0.5,360,False,False,-9.832511847492349,-7.421000452189835,-9.832511847492349,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,1.0,720,True,False,-4.423097356038596,-2.130356482038269,-4.423097356038596,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000,2.0,1440,True,True,,,,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,0.0,0,False,False,-0.6133824060817954,1.5957113687114042,-0.6133824060817954,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,0.125,90,False,False,-6.49526349861919,-4.1570256020912195,-6.49526349861919,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,0.25,180,False,False,-9.676299968302581,-7.268218401931513,-9.676299968302581,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,0.5,360,False,False,-9.833536981398154,-7.422003077987122,-9.833536981398154,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,1.0,720,True,False,-4.439448639684219,-2.1463487526177607,-4.439448639684219,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,3000,2.0,1440,True,True,,,,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,0.0,0,False,False,-0.6133824060817954,1.5957113687114042,-0.6133824060817954,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,0.125,90,False,False,-6.49526349861919,-4.1570256020912195,-6.49526349861919,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,0.25,180,False,False,-9.676299968302581,-7.268218401931513,-9.676299968302581,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,0.5,360,False,False,-9.833536981398154,-7.422003077987122,-9.833536981398154,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,1.0,720,True,False,-4.439448639684219,-2.1463487526177607,-4.439448639684219,12.75927847449783
TimesNet__ETTh2__h720__s2021,TimesNet,ETTh2,720,2161,1080,1081,1000000000,2.0,1440,True,True,,,,12.75927847449783
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,0.0,0,False,False,6.757066050818753,6.757066050818753,6.757066050818753,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,0.125,12,False,False,4.017565003141568,4.017565003141568,4.017565003141568,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,0.25,24,False,False,2.790856641123036,2.790856641123036,2.790856641123036,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,0.5,48,False,False,0.2831416474406366,0.2831416474406366,0.2831416474406366,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,1.0,96,True,False,-2.0606413937532144,-2.0606413937532144,-2.0606413937532144,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,50,2.0,192,True,False,-1.1263142780947437,-1.1263142780947437,-1.1263142780947437,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,0.0,0,False,False,1.8099144237994174,1.8099144237994174,1.8099144237994174,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,0.125,12,False,False,-0.0022354919455460868,-0.0022354919455460868,-0.0022354919455460868,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,0.25,24,False,False,-0.8903465227863682,-0.8903465227863682,-0.8903465227863682,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,0.5,48,False,False,-1.4273014529577925,-1.4273014529577925,-1.4273014529577925,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,1.0,96,True,False,-1.3721870571313548,-1.3721870571313548,-1.3721870571313548,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,200,2.0,192,True,False,-1.5964539980175443,-1.5964539980175443,-1.5964539980175443,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,0.0,0,False,False,0.3133303665098947,0.3133303665098947,0.3133303665098947,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,0.125,12,False,False,-0.31132646356686094,-0.31132646356686094,-0.31132646356686094,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,0.25,24,False,False,-0.5644141467695243,-0.5644141467695243,-0.5644141467695243,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,0.5,48,False,False,-0.7640307491670582,-0.7640307491670582,-0.7640307491670582,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,1.0,96,True,False,-1.5448050009049281,-1.5448050009049281,-1.5448050009049281,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000,2.0,192,True,False,-1.820652560913852,-1.820652560913852,-1.820652560913852,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,0.0,0,False,False,-0.583985439465043,-0.583985439465043,-0.583985439465043,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,0.125,12,False,False,-0.9383437659587669,-0.9383437659587669,-0.9383437659587669,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,0.25,24,False,False,-1.2469703343197525,-1.2469703343197525,-1.2469703343197525,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,0.5,48,False,False,-1.4413896021286021,-1.4413896021286021,-1.4413896021286021,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,1.0,96,True,False,-1.3497208416707434,-1.3497208416707434,-1.3497208416707434,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,3000,2.0,192,True,False,-1.0437436756669705,-1.0437436756669705,-1.0437436756669705,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,0.0,0,False,False,-0.19333375686458285,-0.19333375686458285,-0.19333375686458285,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,0.125,12,False,False,-0.620385968714526,-0.620385968714526,-0.620385968714526,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,0.25,24,False,False,-0.8555982359103523,-0.8555982359103523,-0.8555982359103523,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,0.5,48,False,False,-0.9747051918454086,-0.9747051918454086,-0.9747051918454086,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,1.0,96,True,False,-0.9136179486340269,-0.9136179486340269,-0.9136179486340269,12.3454802576747
TimesNet__ETTm1__h96__s2021,TimesNet,ETTm1,96,11425,192,11233,1000000000,2.0,192,True,False,-0.6093738942142971,-0.6093738942142971,-0.6093738942142971,12.3454802576747
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,0.0,0,False,False,8.947402235997645,8.993967903548095,8.947402235997645,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,0.125,24,False,False,4.352235341300809,4.401151046293483,4.352235341300809,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,0.25,48,False,False,2.8364072745877276,2.8860981968454937,2.8364072745877276,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,0.5,96,False,False,0.32986709510491746,0.38083989969845383,0.32986709510491746,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,1.0,192,True,False,-1.0118028317058823,-0.9601438769386164,-1.0118028317058823,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,50,2.0,384,True,False,1.0650421650658783,1.1156389900746486,1.0650421650658783,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,0.0,0,False,False,5.2296062029894586,5.278073207331442,5.2296062029894586,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,0.125,24,False,False,2.719466968248432,2.769217695537158,2.719466968248432,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,0.25,48,False,False,1.6247119630155866,1.6750225644745698,1.6247119630155866,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,0.5,96,False,False,-0.4086235999198318,-0.3572731200810186,-0.4086235999198318,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,1.0,192,True,False,0.015631635171669375,0.06676514450421536,0.015631635171669375,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,200,2.0,384,True,False,1.7052351588526817,1.7555045795385784,1.7052351588526817,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,0.0,0,False,False,1.6675605818866268,1.7178492699176535,1.6675605818866268,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,0.125,24,False,False,1.065365936798995,1.1159625962260329,1.065365936798995,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,0.25,48,False,False,0.6118576899169004,0.6626862802802793,0.6118576899169004,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,0.5,96,False,False,0.14569204090406804,0.19675903538955267,0.14569204090406804,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,1.0,192,True,False,-1.234182036818677,-1.1824093539822542,-1.234182036818677,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000,2.0,384,True,False,-2.4278688100245858,-2.3754856578242403,-2.4278688100245858,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,0.0,0,False,False,0.5451986874569024,0.5960613682364146,0.5451986874569024,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,0.125,24,False,False,-0.24905266781166563,-0.19778379494681833,-0.24905266781166563,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,0.25,48,False,False,-0.6921368838504691,-0.6406414110553883,-0.6921368838504691,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,0.5,96,False,False,-1.0324520097341459,-0.9807824946667583,-1.0324520097341459,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,1.0,192,True,False,-1.3129920754405808,-1.2611790879654303,-1.3129920754405808,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,3000,2.0,384,True,False,-1.4894686989507373,-1.437565458676846,-1.4894686989507373,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,0.0,0,False,False,-0.023723819461096193,0.027429816842692016,-0.023723819461096193,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,0.125,24,False,False,-1.0039286712336277,-0.952273743430422,-1.0039286712336277,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,0.25,48,False,False,-1.571041669019133,-1.519096711101829,-1.571041669019133,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,0.5,96,False,False,-1.8990540688592161,-1.8469413604686864,-1.8990540688592161,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,1.0,192,True,False,-2.17948824930475,-2.1272321226577713,-2.17948824930475,12.705358522684698
TimesNet__ETTm1__h192__s2021,TimesNet,ETTm1,192,11329,384,10945,1000000000,2.0,384,True,False,-2.962747303417812,-2.910090606313588,-2.962747303417812,12.705358522684698
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,0.0,0,False,False,11.263383239251798,9.750495007551232,4.294001224298746,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,0.125,42,False,False,6.8156611884937375,5.226942858755859,-0.5030453240524534,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,0.25,84,False,False,5.6464887694173616,4.037836986520922,-1.7640446521021544,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,0.5,168,False,False,5.772739527077714,4.166240218463934,-1.627878148361638,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,1.0,336,True,False,4.673832700247097,3.048597910535024,-2.81309321810929,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,50,2.0,672,True,False,4.790366518331519,3.1671185368662638,-2.687406823269761,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,0.0,0,False,False,9.028618533672972,7.477629353940935,1.8837178938809094,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,0.125,42,False,False,6.588616590173535,4.996027331912475,-0.7479220259381032,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,0.25,84,False,False,5.751664232629874,4.144805607128504,-1.650608698367403,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,0.5,168,False,False,5.813423299404508,4.207617616518427,-1.583999068826783,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,1.0,336,True,False,5.4605939114783,3.848772770168435,-1.964539709224895,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,200,2.0,672,True,False,4.628246209056214,3.002234206187218,-2.8622600764972597,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,0.0,0,False,False,6.427021041178668,4.831676708256279,-0.922209304164633,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,0.125,42,False,False,5.549294713516437,3.9389858498259414,-1.8688723380634025,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,0.25,84,False,False,5.424351623153305,3.8119125798600377,-2.0036284701972984,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,0.5,168,False,False,4.92656880065022,3.305642958991201,-2.5405072012119647,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,1.0,336,True,False,4.560477082904147,2.933309670721942,-2.935351796029765,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000,2.0,672,True,False,7.143205884602194,5.560071929547369,-0.14977523748532665,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,0.0,0,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,0.125,42,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,0.25,84,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,0.5,168,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,1.0,336,True,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,3000,2.0,672,True,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,0.0,0,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,0.125,42,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,0.25,84,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,0.5,168,False,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,1.0,336,True,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h336__s2021,TimesNet,ETTm1,336,11185,672,10513,1000000000,2.0,672,True,False,7.282074377894172,5.701308019406858,0.0,14.119039689934137
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,0.0,0,False,False,6.497621660733407,4.27189671565017,4.27189671565017,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,0.125,90,False,False,2.951270443235122,0.6411283687803484,0.6411283687803484,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,0.25,180,False,False,2.3879389788316714,0.06438739635215401,0.06438739635215401,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,0.5,360,False,False,2.5850369979363177,0.2661771247538188,0.2661771247538188,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,1.0,720,True,False,0.5998710431533792,-1.7662436000592292,-1.7662436000592292,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,50,2.0,1440,True,False,2.9760828783292825,0.6665314375751507,0.6665314375751507,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,0.0,0,False,False,5.235294134356086,2.9795208213679296,2.9795208213679296,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,0.125,90,False,False,3.1231384548736614,0.8170875161478398,0.8170875161478398,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,0.25,180,False,False,3.721826191709968,1.4300263795742858,1.4300263795742858,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,0.5,360,False,False,1.780283609465021,-0.5577325645856946,-0.5577325645856946,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,1.0,720,True,False,1.2938430145238713,-1.055752361956682,-1.055752361956682,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,200,2.0,1440,True,False,2.9323885036289625,0.6217969646285865,0.6217969646285865,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,0.0,0,False,False,4.177108539965741,1.8961462412448742,1.8961462412448742,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,0.125,90,False,False,3.420106398410293,1.12112446660771,1.12112446660771,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,0.25,180,False,False,3.466326357067483,1.1684446423585308,1.1684446423585308,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,0.5,360,False,False,3.100085171521629,0.7934854738365801,0.7934854738365801,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,1.0,720,True,False,3.924200831036843,1.6372183325460359,1.6372183325460359,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,1000,2.0,1440,True,False,2.3923609343381917,0.06891461181945521,0.06891461181945521,7.714077827636818
TimesNet__ETTm1__h720__s2021,TimesNet,ETTm1,720,10801,1440,9361,3000,0.0,0,False,False,3.8104242195417215,1.5207333894889847,1.5207333894889847,7.714077827636818
