key,backbone,dataset,pred_len,n_arms,n_test_windows,win_rate_top,win_rate_none,win_rate_entropy,chance_persist,persist_lag1,excess_persist_lag1,z_lag1,persist_lagH_4,excess_persist_lagH_4,z_lagH_4,persist_lagH_2,excess_persist_lagH_2,z_lagH_2,persist_lagH,excess_persist_lagH,z_lagH,persist_lag2H,excess_persist_lag2H,z_lag2H,excess_abs1,excess_abs2,excess_abs4,excess_abs8,excess_abs16,excess_abs32,excess_abs64,excess_abs128,excess_abs256,excess_abs512,excess_abs1024,persist_half_life_windows,half_life_over_H,oracle_invariant_under_relabel,persist_lag1_relabelled,oracle_gain_real_pct
DLinear__Weather__h720__s2021,DLinear,Weather,720,4,9820,0.31771894093686354,0.31771894093686354,0.9802363195164917,0.2632927729684214,0.9182197779814645,0.6549270050130431,147.35320757338536,0.38153526970954355,0.11824249674112214,26.359985925960128,0.32357293868921777,0.060280165720796364,13.31229924308217,0.26164835164835165,-0.0016444213200697555,-0.35617781109001095,0.3344868735083532,0.0711941005399318,14.797865733876963,0.6549270050130431,0.6112234217759258,0.5457944315955559,0.45297302401486433,0.36043223723149703,0.2915703247021956,0.2619224791841001,0.16695898105551588,0.07485026341802775,0.013995581135575141,0.07617971452589417,22.29681733533238,0.03096780185462831,True,0.24940485283633773,8.469511826854076
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,4,2785,0.34290843806104127,0.16086175942549372,0.9755714565986062,0.2666777975110315,0.7726293103448276,0.5059515128337961,60.36742724894486,0.4864179645056139,0.21974016699458243,26.109695481469572,0.3306540007307271,0.0639762032196956,7.568590605752583,0.24284120490888805,-0.023836592602143436,-2.795108868152568,0.2784419591207096,0.011764161609678137,1.3546321961739667,0.5059515128337961,0.4120861263121809,0.3223189662430138,0.2929188895613488,0.22339081931814875,0.15104831945228125,0.026596733911239734,-0.04763376288551399,-0.04485098849561037,-0.016787784312615295,-0.004894719714325091,11.913201888910457,0.12409585300948393,True,0.2492816091954023,4.1534796580262805
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,3,2689,0.4510970621048717,0.4510970621048717,0.9710655991270877,0.3552335928879015,0.8683035714285714,0.5130699785406698,55.58185286435833,0.4971601666035593,0.14192657371565776,15.24016622047076,0.43694562283069804,0.08171202994279653,8.694188314949233,0.28874649579495393,-0.06648709709294759,-6.942061030220092,0.4164859002169197,0.06125230732901821,6.144686106912333,0.5130699785406698,0.4445431097544505,0.38592096949571114,0.3758369031956494,0.2987132832811969,0.20178560169245224,0.10152831187400324,0.009858168142945822,-0.07327716049990318,-0.02174714364582525,-0.017696055350364004,21.632855429025945,0.1126711220261768,True,0.33530970982142855,4.023845526907478
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,3,2545,0.5096267190569744,0.5096267190569744,0.9020779594561195,0.39987386184243534,0.8950471698113207,0.49517330796888537,50.983893695208245,0.46525802519301096,0.06538416335057562,6.621335561492176,0.31426167437946995,-0.0856121874629654,-8.520545596289386,0.43639655952919876,0.03652269768676342,3.5041115786043657,0.45221569674319273,0.05234183490075739,4.6241834191691105,0.49517330796888537,0.4463707311579579,0.3954822971500873,0.35731967382961827,0.2992166877819221,0.23005053131315556,0.12169002368759285,-0.014271875909460552,-0.05212375262443619,0.019703117990324148,0.003807926454737598,26.84281047279698,0.07988931688332435,True,0.33265772405660377,3.884331266001362
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,4,2161,0.4812586765386395,0.33364183248496065,0.8270058623093653,0.3622778629445766,0.7333333333333333,0.3710554703887567,35.87806970253511,0.3336698637051994,-0.02860799923937718,-2.6490678281430897,0.43864519711271516,0.07636733416813857,6.742606919709491,0.36433032616238725,0.0020524632178106628,0.16209541411723827,0.3106796116504854,-0.05159825129409118,-2.882477796599619,0.3710554703887567,0.2481899462263359,0.18199659231736126,0.28193950816550234,0.20881770815099449,0.14594195856787057,0.04640120238684925,-0.058785487145265214,0.018824499260147842,0.013707582780105032,0.051090650687789285,3.854794942913639,0.005353881865157832,True,0.24845196759259258,3.496652354776659
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,3,2785,0.3755834829443447,0.3734290843806104,0.9854160694762036,0.34350692508275604,0.742816091954023,0.39930916687126694,44.36710308799853,0.5063382832307135,0.16283135814795746,18.01724671676552,0.4040920716112532,0.06058514652849717,6.6745307504288425,0.3677947192264782,0.024287794143722174,2.6521656831556264,0.3065946779791747,-0.03691224710358132,-3.9581196635769538,0.39930916687126694,0.328789158280521,0.2638285657478804,0.2042064346579714,0.14981196260232882,0.1101799619495723,0.01849233989335569,0.025330109166397163,0.022250291208268103,0.032207989127538694,0.02673725436074198,8.477754793688362,0.0883099457675871,True,0.33191900143678155,7.321239625639945
PatchTST__ETTh2__h192__s2021,PatchTST,ETTh2,192,3,2689,0.4068426924507252,0.3261435477872815,0.9865918844715129,0.3431869380660656,0.7287946428571429,0.3856077047910773,42.10891677975266,0.418402120408936,0.07521518234287039,8.141481640571682,0.38488237562668726,0.04169543756062166,4.472017853656071,0.3404084901882259,-0.002778447877839707,-0.29243224598353307,0.3457700650759219,0.002583127009856301,0.26121310401269326,0.3856077047910773,0.33117108203069656,0.2653791699413832,0.23458255093057745,0.17084224262978176,0.13705393509915836,0.05986068098155345,0.031666634757050394,0.009053094815150986,0.02337254746448103,0.034590839711712174,12.600872971332205,0.06562954672568856,True,0.3339727492559524,6.736270521464799
PatchTST__ETTh2__h336__s2021,PatchTST,ETTh2,336,3,2545,0.3976424361493124,0.3198428290766208,0.9907128075082653,0.34023351770295773,0.7452830188679245,0.40504950116496674,43.12042008541868,0.37505079236082894,0.03481727465787121,3.6455823111757653,0.37189734960033655,0.031663831897378814,3.2583249209779783,0.32910819375282935,-0.011125323950128385,-1.1036385239467552,0.3368926855312333,-0.0033408321717244283,-0.30516862149471896,0.40504950116496674,0.3377059239014465,0.2500852544339962,0.20568686069672693,0.12160910784073542,0.05133035018402993,0.0007580179681426213,0.013097057390132893,-0.003842080394089231,0.04589535588287602,0.02268561444694367,8.211292660236207,0.02443837101260776,True,0.3332227790880503,6.9567089631178645
PatchTST__ETTh2__h720__s2021,PatchTST,ETTh2,720,3,2161,0.4039796390559926,0.3086534012031467,0.9897412955235009,0.3410462403967862,0.7652777777777777,0.4242315373809915,41.59065147191437,0.34124179707218577,0.00019555667539955524,0.01836034256111133,0.33148250971682397,-0.009563730679962246,-0.8561504529822471,0.2748091603053435,-0.06623708009144269,-5.303945666120972,0.37170596393897365,0.030659723542187434,1.7366078651473698,0.4242315373809915,0.35788845159024485,0.2681331754585684,0.22978515765244745,0.16151786216731634,0.10939997848531807,0.0566647753399806,0.031801767473356446,0.002260846217387036,-0.018426470839478737,0.006359212549563842,9.572040863124828,0.013294501198784484,True,0.3334635416666667,6.809080042032947
PatchTST__ETTm1__h96__s2021,PatchTST,ETTm1,96,3,11425,0.6311597374179431,0.6311597374179431,0.8268361583396667,0.46844789872108555,0.8615196078431373,0.39307170912205175,84.19325828410808,0.6669590386808175,0.19851113995973196,42.47689754079513,0.5889074448448625,0.1204595461237769,25.748476304145555,0.4868920469591314,0.018444148238045854,3.934149190583862,0.4795691266803169,0.011121227959231372,2.36209333968556,0.39307170912205175,0.33274268168686333,0.2693158697755435,0.23217398093206326,0.18103934818924844,0.13885483102524993,0.06108295243638301,0.004243966375842845,-0.0018886722907874298,0.00868946039189894,-0.0566605705795607,12.96856504365995,0.13508921920479114,True,0.33309808298319327,6.750289478357457
PatchTST__ETTm1__h192__s2021,PatchTST,ETTm1,192,3,11329,0.6683732015182275,0.6683732015182275,0.782214933373874,0.5036361992089818,0.8727930790960452,0.36915687988706336,78.58308373134389,0.6286676713057353,0.12503147209675347,26.56040081325371,0.5482061782248732,0.044569979015891326,9.447823893171472,0.5137828858759091,0.010146686666927307,2.1416566183964134,0.5269072635906806,0.02327106438169879,4.869289668950774,0.36915687988706336,0.31820541816543324,0.2570702025570226,0.23817106163369994,0.19096293453096336,0.14715604651997272,0.07319469293482639,0.014531821503454556,0.00869108337026503,0.03126257124493326,-0.012224263255561196,17.7007894103917,0.09219161151245676,True,0.3336533368644068,4.646334536121727
PatchTST__ETTm1__h336__s2021,PatchTST,ETTm1,336,3,11185,0.7085382208314707,0.7085382208314707,0.718952915454381,0.5489751205444899,0.8753576537911302,0.32638253324664024,69.36636027018967,0.609134312224124,0.060159191679634016,12.738153050539163,0.5728419714985931,0.023866850954103125,5.034428934575981,0.5482532952345839,-0.0007218253099060545,-0.15109509972805543,0.5584514410729573,0.009476320528467364,1.9526593855279437,0.32638253324664024,0.28005107993838585,0.22716297086057224,0.2038207996487641,0.16872565839722375,0.1372079692071464,0.07974531826496967,0.02604522855562763,0.0002974570014886435,0.009068541031449384,-0.026191929913646494,18.07089892476211,0.053782437276077705,True,0.3345096790057224,3.333038805425776
PatchTST__ETTm1__h720__s2021,PatchTST,ETTm1,720,3,10801,0.6950282381260995,0.6950282381260995,0.7173351118155944,0.540760579824376,0.8752777777777778,0.33451719795340185,69.76028329037935,0.5865737689483099,0.04581318912393395,9.47438735495137,0.574753376113399,0.033992796289023075,6.970049253643224,0.5534173197103462,0.01265673988597027,2.550066874016797,0.5373357547270591,-0.003424825097316897,-0.664932296307016,0.33451719795340185,0.2847788219720867,0.23065740665334933,0.20333281404201886,0.16902152495077472,0.13107524522901803,0.08809291742811542,0.047640057297333005,0.03998859039847846,0.013131926736028365,0.0004074676339446137,16.5236266929184,0.02294948151794222,True,0.33232349537037037,2.6456080530152604
PatchTST__ETTm2__h96__s2021,PatchTST,ETTm2,96,3,11425,0.41549234135667396,0.41549234135667396,0.9825492127970922,0.34608462956490094,0.7380952380952381,0.3920106085303372,88.07547387916624,0.4632926936233664,0.11720806405846546,26.30734600544685,0.4031818581348334,0.05709722856993249,12.801975124867717,0.36878806602524494,0.022703436460344006,5.079669516723471,0.3677557197542954,0.02167109018939445,4.82810504340061,0.3920106085303372,0.31486258220083485,0.2409042505681872,0.20195776335793347,0.12494701212148701,0.05179125913868898,0.02817819941142158,0.019587672816262225,-0.006663016170684821,-0.001083255057432786,-0.011789850216761322,8.440297616695506,0.08791976684057819,True,0.3325892857142857,7.343132019604176
PatchTST__ETTm2__h192__s2021,PatchTST,ETTm2,192,3,11329,0.42395621855415305,0.42395621855415305,0.9782057342000751,0.3491827937524091,0.7556497175141242,0.4064669237617151,90.74984668950242,0.42531690452974025,0.07613411077733112,16.962784646738005,0.3767470844832191,0.02756429073080996,6.12828240798398,0.36661578522043636,0.017432991468027237,3.8592249745820375,0.3566925536774783,0.007509759925069193,1.6480789244057246,0.4064669237617151,0.32019126822340094,0.24657879565156438,0.22285147883835144,0.13300583879421862,0.07508913684863538,0.034927281702539836,0.01810584119089953,0.010159751176697707,0.007755359155051378,-0.006921755421501807,9.307233904961308,0.04847517658834014,True,0.3331402277542373,6.116418714688738
PatchTST__ETTm2__h336__s2021,PatchTST,ETTm2,336,3,11185,0.40330800178810905,0.40330800178810905,0.9861223313634037,0.3433916560371961,0.7812052932761088,0.43781363723891265,97.50789848858508,0.3542023241149446,0.010810668077748498,2.3987529227450275,0.3610783334846147,0.017686677447418586,3.90957782413972,0.3376348050511568,-0.005756850986039341,-1.2627918633727973,0.3471891943308285,0.0037975382936323854,0.820006748138995,0.43781363723891265,0.3570465090347882,0.2773041672344254,0.23019696344924923,0.13874640466653743,0.05703872143971589,0.011522470390283424,0.00986872200386385,-0.011796816619134065,-0.002531541730065978,-0.008385259029027647,8.714731824621461,0.025936701858992446,True,0.33252581813304716,5.510060717506919
PatchTST__ETTm2__h720__s2021,PatchTST,ETTm2,720,3,10801,0.4154244977316915,0.4154244977316915,0.986612131665978,0.34347964245750406,0.755462962962963,0.41198332050545894,90.16062458378347,0.38386215987195177,0.040382517414447705,8.763982338860849,0.35274399003926826,0.009264347581764198,1.9934772730109693,0.3478821545481599,0.004402512090655841,0.9308458459303228,0.3370366413844675,-0.0064430010730365805,-1.3127279331010833,0.41198332050545894,0.3204707233171047,0.2515004446037167,0.27154861659929197,0.18540306500656645,0.09490832299889856,0.04620090145606581,0.02558247690912202,0.008345867262742501,-0.0036021033380561063,-0.005952793730900796,13.557339858215538,0.018829638691966025,True,0.33383391203703705,5.6677334572458715
PatchTST__Electricity__h96__s2021,PatchTST,Electricity,96,3,5165,0.9570183930300097,0.9570183930300097,0.1822617178066944,0.9170868784140779,0.982571649883811,0.06548477146973308,17.06540345289844,0.9352266096090255,0.018139731194947606,4.71669480677227,0.9231971858510846,0.00611030743700669,1.585089896255256,0.9163543105148945,-0.0007325678991834117,-0.18914382040815536,0.9264025738990549,0.009315695484977016,2.3823613812316933,0.06548477146973308,0.05599078960838966,0.04629231166536407,0.03870137056788836,0.02562044339598235,0.008492704675733154,0.00155652484018598,0.004096365580363304,0.008356185346362177,0.02058774011160447,0.008776439625043153,10.970425580756766,0.11427526646621632,True,0.3338860379550736,0.17651616118072858
PatchTST__Electricity__h192__s2021,PatchTST,Electricity,192,3,5069,0.925823633852831,0.925823633852831,0.24058563728365365,0.8626515342952596,0.9759273875295975,0.11327585323433786,23.427505014631116,0.8605855407289384,-0.0020659935663212003,-0.4252991059189956,0.8616529257993163,-0.0009986084959433539,-0.2045855144499297,0.8679516095960631,0.005300075300803453,1.075297935426771,0.8542155816435433,-0.008435952651716372,-1.6774876265225456,0.11327585323433786,0.10419275226483504,0.08483119028519448,0.056336807929597055,0.031866573759361416,0.004928374380539391,-0.004110075753801068,-0.004323260666439621,-0.008922051644106532,0.0381604033830375,0.006569726520562313,7.941614595926238,0.041362576020449154,True,0.33318123520126286,0.10674590781579797
PatchTST__Electricity__h336__s2021,PatchTST,Electricity,336,3,4925,0.9376649746192893,0.9376649746192893,0.2123994689690737,0.8831012600170063,0.9784727863525589,0.09537152633555257,20.828960101563517,0.8741995455484404,-0.008901714468565913,-1.9276626552104232,0.9070842968257306,0.023983036808724267,5.148261312599331,0.9012856831553715,0.018184423138365213,3.8339671738658305,0.9033623324711968,0.02026107245419051,4.112443589047399,0.09537152633555257,0.08561700120582527,0.07381806532337165,0.056292679376933163,0.030934185083828947,-0.0008204506975703074,-0.009412718564630218,-0.009221751991156824,-0.01246514950083577,0.033282152627453265,0.004363492610525155,10.121909619446228,0.03012473101025663,True,0.3326754163281885,0.07996942466783895
PatchTST__Electricity__h720__s2021,PatchTST,Electricity,720,3,4541,0.9378991411583352,0.9378991411583352,0.211821226310991,0.8835113156544152,0.9819383259911895,0.09842701033677426,20.672561475257794,0.9101123595505618,0.026601043896146592,5.47575230918519,0.8973929681894284,0.013881652535013167,2.797907324286016,0.8775189740905522,-0.0059923415638629685,-1.1546148819226003,0.8793937439535634,-0.004117571700851808,-0.714733478824863,0.09842701033677426,0.08872926597149355,0.07328833168964477,0.058249107906140685,0.03427873959420358,0.00737358121850562,-0.007701621662903002,0.0013742497206130633,-0.003931385666083864,0.032845100329700005,0.0195310499981296,10.388740478470346,0.014428806220097703,True,0.3332599118942731,0.0736467237295779
PatchTST__Exchange__h96__s2021,PatchTST,Exchange,96,3,1422,0.4177215189873418,0.4177215189873418,0.9759681856613956,0.3503454851529412,0.812807881773399,0.4624623966204578,36.54129811131291,0.44206008583690987,0.09171460068396864,7.187909031705773,0.3173216885007278,-0.033023796652213444,-2.56584770074643,0.2986425339366516,-0.05170295121628965,-3.9463681952882816,0.37154471544715445,0.021199230294213223,1.5584151280980583,0.4624623966204578,0.3764150782273405,0.2744782101926159,0.20057389249910967,0.11124768696654669,0.04749624146576381,-0.022657709011556837,-0.039680879279680004,0.025297739546887243,0.03866550385804779,-0.04381282183635832,6.000886795098946,0.06250923744894736,True,0.3341396903589021,11.47567807195707
PatchTST__Exchange__h192__s2021,PatchTST,Exchange,192,3,1326,0.3778280542986425,0.35822021116138764,0.9895014346228082,0.3407462764662658,0.8422641509433962,0.5015178744771305,38.51700414155655,0.3192488262910798,-0.021497450175186006,-1.6214759924081645,0.24715447154471545,-0.09359180492155036,-6.925458376076565,0.400352733686067,0.05960645721980118,4.235044538263526,0.32908704883227174,-0.011659227633994074,-0.7550111717380953,0.5015178744771305,0.42058302866968583,0.3090267946381215,0.2389198843835066,0.14322318918258914,0.08738355351827826,-0.020619493581955195,-0.11954427312736765,-0.02953132319523777,0.07694414122415189,0.03011465068605207,7.116306204291024,0.03706409481401575,True,0.3323820754716981,8.34618104640972
PatchTST__Exchange__h336__s2021,PatchTST,Exchange,336,3,1182,0.5321489001692047,0.5321489001692047,0.9240268191651592,0.39272820451155366,0.9212531752751905,0.5285249707636368,37.19228474597505,0.38524590163934425,-0.007482302872209412,-0.5076902842826803,0.34812623274161736,-0.0446019717699363,-2.9082747618242992,0.4302600472813239,0.03753184276977023,2.235359963954711,0.503921568627451,0.11119336411589731,5.141932324725802,0.5285249707636368,0.47930569379353105,0.4086300297838623,0.313404674534443,0.2093301145278974,0.15509788244496803,0.06970471140973433,-0.0397870280409654,-0.06551438161738521,-0.09571327913841932,0.0376515423238894,11.097651748248074,0.033028725441214504,True,0.33615580016934804,5.282226634435147
PatchTST__Exchange__h720__s2021,PatchTST,Exchange,720,3,798,0.46867167919799496,0.46867167919799496,0.9581259801321557,0.36443866558627136,0.8569636135508155,0.49252494796454416,28.891256931931682,0.3705501618122977,0.006111496226026358,0.31568273275963626,0.2534246575342466,-0.11101400805202477,-4.827517757678947,0.32051282051282054,-0.04392584507345082,-0.8060768874168216,,,,0.49252494796454416,0.43330002788106536,0.3572238029275825,0.3127765242871463,0.24169944183060843,0.19430807070615685,0.04700547610310196,-0.06742374021313702,0.010100079801182493,-0.06024286139046714,,15.303626244668749,0.021255036450928817,True,0.3314382057716436,5.166352433868394
PatchTST__ILI__h24__s2021,PatchTST,ILI,24,3,170,0.4588235294117647,0.4588235294117647,0.938853895113725,0.3746712802768166,0.8402366863905325,0.4655654061137159,12.503876199667564,0.5060975609756098,0.13142628069879314,3.4771606165408833,0.3924050632911392,0.0177337830143226,0.4605221716682467,0.2191780821917808,-0.1554931980850358,-3.881579040224335,0.45081967213114754,0.07614839185433092,1.7376458268048298,0.4655654061137159,0.35151919591365954,0.20364197273523155,0.07594600367380067,-0.01752842313395947,-0.15727997592899054,0.030989097081673966,-0.16038556599110235,,,,3.4893049724698115,0.14538770718624214,True,0.33210059171597633,10.775426616768243
PatchTST__ILI__h36__s2021,PatchTST,ILI,36,3,158,0.5189873417721519,0.5189873417721519,0.8937106905740582,0.40554398333600383,0.8598726114649682,0.45432862812896435,11.594207932457234,0.2953020134228188,-0.11024196991318502,-2.740698451632715,0.34285714285714286,-0.06268684047886097,-1.510641997041695,0.319672131147541,-0.08587185218846283,-1.9317543590875124,0.27906976744186046,-0.12647421589414337,-2.388759220356997,0.45432862812896435,0.34445601666399617,0.10094952315750261,-0.11887731666933715,-0.011177786152905267,-0.15157572936774988,-0.011926962059408075,0.16112268333066282,,,,2.7927335311456702,0.07757593142071306,True,0.3415605095541401,4.600997463952762
PatchTST__ILI__h48__s2021,PatchTST,ILI,48,3,146,0.7328767123287672,0.7328767123287672,0.6783614339999116,0.578063426534059,0.8689655172413793,0.2909020907073203,7.09282935496064,0.5522388059701493,-0.02582462056390966,-0.6053060520323968,0.6229508196721312,0.04488739313807222,1.003905809105685,0.5408163265306123,-0.037247100003446665,-0.7466106326731091,0.5,-0.07806342653405896,-1.1176897811762778,0.2909020907073203,0.17193657346594104,-0.007640891322791332,-0.020092412041305296,0.006551958081325693,0.03597166118523931,-0.041478060680400386,0.08860324013260767,,,,2.2152784327929487,0.04615163401651976,True,0.3426724137931034,0.7409934752964107
PatchTST__ILI__h60__s2021,PatchTST,ILI,60,3,134,0.8283582089552238,0.8283582089552238,0.5254726352089483,0.7009356204054354,0.9172932330827067,0.21635761267727127,5.449750142154773,0.6554621848739496,-0.04547343553148586,-1.083452403619246,0.6826923076923077,-0.018243312713127735,-0.4063487820401563,0.6621621621621622,-0.03877345824327327,-0.728499046924567,0.6428571428571429,-0.05807847754829254,-0.4746328919042242,0.21635761267727127,0.1627007432309282,0.05291053344071839,-0.010459429929244979,-0.048393247524079475,-0.004857189032886455,-0.0009356204054354889,-0.5342689537387688,,,,2.821771332613928,0.047029522210232134,True,0.32424812030075184,1.017095434133209
PatchTST__Weather__h96__s2021,PatchTST,Weather,96,4,10444,0.38864419762543084,0.16985829184220605,0.9632509475443884,0.2773833555732523,0.7519869769223403,0.474603621349088,108.33019066504144,0.3824376199616123,0.10505426438836002,23.952638851472337,0.2864563293574452,0.009072973784192917,2.06627733655336,0.27203324313877075,-0.005350112434481524,-1.2156174896132281,0.2871634802965275,0.009780124723275219,2.211844100201165,0.474603621349088,0.3956677840551714,0.3043216252696596,0.23056988321555566,0.12643329191428127,0.057134508429821096,-0.008019193723541318,0.009064880177038548,0.021693990323881585,-0.008756694276433885,0.004039149734603342,7.509525665906978,0.07822422568653102,True,0.25038602413099686,5.606384630323766
PatchTST__Weather__h192__s2021,PatchTST,Weather,192,3,10348,0.4224971008890607,0.4224971008890607,0.9755534858050778,0.3507859239105342,0.818884700879482,0.46809877696894775,99.77682685731087,0.37349514563106795,0.022709221720533745,4.829540586554524,0.36022239563012093,0.009436471719586725,2.00216054443646,0.37288302481291846,0.02209710090238426,4.666396118369976,0.3592934564431955,0.008507532532661288,1.7795304969665504,0.46809877696894775,0.39964902679505254,0.3187809747746939,0.25163187106045226,0.15221446323619436,0.07001671277034988,0.009093500437968305,0.014282569240150755,0.01792196352505837,0.010946487638876123,-0.022386095510705806,9.043336645269173,0.04710071169411028,True,0.33330313134241807,3.8848176965968055
PatchTST__Weather__h336__s2021,PatchTST,Weather,336,3,10204,0.36720893767150137,0.36720893767150137,0.9922594406303304,0.3388157748147128,0.8210330295011271,0.4822172546864143,102.91143562306641,0.33537549407114625,-0.0034402807435665594,-0.7312082586925963,0.3737544838581108,0.034938709043397964,7.395101301968476,0.36167409809485207,0.02285832328013926,4.79750999369718,0.33707511540075535,-0.0017406594139574572,-0.3590564785178765,0.4822172546864143,0.42201543475203884,0.34255677420489505,0.27191392310604046,0.17031261152215404,0.07899783116247949,0.011578702502841431,0.01469752411343328,-0.004276168863767915,-0.009162452487019856,-0.006680698561989495,9.871010734457936,0.02937800813826767,True,0.332524747623248,3.5378558749660107
PatchTST__Weather__h720__s2021,PatchTST,Weather,720,4,9820,0.37169042769857435,0.18258655804480653,0.9701010023863956,0.2719959888999963,0.7813422955494449,0.5093463066494486,113.42235373757993,0.30238589211618255,0.03038990321618623,6.705322924273354,0.2921775898520085,0.020181600952012158,4.411162400844201,0.2518681318681319,-0.020127857031864427,-4.314893682069275,0.26861575178997615,-0.003380237110020168,-0.6953781476481984,0.5093463066494486,0.43171148716437524,0.34546529879356525,0.3051544391472927,0.19199829914569932,0.09753813451643195,0.015929390353796202,0.05714144403438254,-0.0090307024089884,-0.020814209785256332,-0.004374342697176847,10.89897537324657,0.015137465796175791,True,0.2507861034728588,2.862843808213237
TimesNet__ETTh1__h96__s2021,TimesNet,ETTh1,96,4,2785,0.3827648114901257,0.12315978456014362,0.9390584342673893,0.290838004312665,0.8189655172413793,0.5281275129287144,61.35855219157676,0.41325606664252085,0.12241806232985586,14.16382002475878,0.3280964559736938,0.03725845166102881,4.292041347192202,0.27965786537746373,-0.011180138935201256,-1.2765690089913884,0.2842267643655997,-0.006611239947065306,-0.7412861284330887,0.5281275129287144,0.43751269637005147,0.33483621359456267,0.2529142463175114,0.1725061632568547,0.06767997607236953,0.00941925404823174,-0.009693856777851284,-0.036191899132752,-0.0013527425440772456,-0.032462081541512255,7.279810264440556,0.0758313569212558,True,0.2519643498563219,7.745534846290976
TimesNet__ETTh1__h192__s2021,TimesNet,ETTh1,192,3,2689,0.41837114168836,0.32465600595016736,0.9821191624788571,0.3464709812479281,0.8448660714285714,0.4983950901806433,54.30283660181555,0.4074214312760318,0.06095045002810373,6.582566359557192,0.3432317778634786,-0.003239203384449496,-0.34663595225012256,0.34641569883860635,-5.5282409321733006e-05,-0.0058053761204745575,0.36919739696312365,0.02272641571519557,2.292981444194705,0.4983950901806433,0.4201832800099804,0.3470113278768392,0.29619966403368325,0.19748711826572696,0.11043530403622698,-0.014280505057451875,0.0018304635002171499,-0.05999338157674022,0.025600676997363625,-0.000525035301982113,11.128223698222744,0.05795949842824346,True,0.3306245349702381,15.560340105223133
TimesNet__ETTh1__h336__s2021,TimesNet,ETTh1,336,3,2545,0.5320235756385069,0.28526522593320236,0.9140099414089419,0.3978087161930053,0.922562893081761,0.5247541768887557,54.07668712466477,0.46038195855343356,0.06257324236042827,6.342202236137923,0.43458140513251997,0.036772688939514686,3.6629888701669455,0.3929379809868719,-0.004870735206133403,-0.4677222155354602,0.34223171382808326,-0.055577002364922024,-4.914276944544892,0.5247541768887557,0.49405129167172146,0.4542180449246649,0.40431978203324614,0.3368690220434518,0.23012602316234687,0.09433154982876013,0.056887187820234275,-0.015545719251109258,0.07685926216410244,0.08608346000686323,25.9535948679603,0.07724284186892946,True,0.332719143081761,11.235208638291034
TimesNet__ETTh1__h720__s2021,TimesNet,ETTh1,720,4,2161,0.5326237852845904,0.058306339657565945,0.7847297661976831,0.3950158899904302,0.9050925925925926,0.5100767026021624,48.493451559254275,0.35790005047955575,-0.03711583951087444,-3.3792650677173683,0.4580788450860633,0.06306295509563309,5.474593873961028,0.35045107564191535,-0.044564814348514836,-3.4605475816417006,0.4147018030513176,0.019685913060887406,1.0812943361671392,0.5100767026021624,0.45584098819391444,0.3926521674968206,0.3132980905019061,0.2632591682846281,0.17379575867091318,0.058965988884152554,-0.01626527513553594,0.016007732056813884,0.04161236956081299,0.00867804140798667,17.052250765663356,0.02368368161897688,True,0.25017361111111114,21.998960357848404
TimesNet__ETTh2__h96__s2021,TimesNet,ETTh2,96,3,2785,0.45673249551166967,0.15834829443447038,0.9259334520069151,0.3818415530751107,0.8092672413793104,0.4274256883041997,46.4198504813834,0.5335023542194857,0.15166080114437497,16.402689021357837,0.44062842528315677,0.05878687220804607,6.330328604867374,0.39085161770174787,0.009010064626637171,0.9616827127708245,0.38333976089471655,0.0014982078196058568,0.1570297068387739,0.4274256883041997,0.34794644548759146,0.2582159801863061,0.20620309942759008,0.13711836025099977,0.07656745527941167,0.02021651381206313,0.009200976093124147,-0.03387793109013637,-0.023284579911890257,-0.021250979537348058,7.238132896653821,0.0753972176734773,True,0.33469154094827586,16.85106316963182
TimesNet__ETTh2__h192__s2021,TimesNet,ETTh2,192,3,2689,0.43138713276310897,0.17552993677947193,0.9422215514918469,0.3714198072363738,0.7659970238095238,0.39457721657315004,42.33833364579093,0.45096554335478983,0.07954573611841603,8.46034804798442,0.4064789818742769,0.03505917463790309,3.6947926420022177,0.35562675210252304,-0.015793055133850764,-1.6332871552816395,0.3470715835140998,-0.02434822372227402,-2.419300818750915,0.39457721657315004,0.33196686935461983,0.24347777190701536,0.16569321029439832,0.12502613365401155,0.08209919916181962,0.05905638323981666,0.04052865039736303,-0.030688200166912205,-0.023693578481206123,0.009360973544406959,6.036904097717631,0.03144220884227933,True,0.3346586681547619,15.189684064235065
TimesNet__ETTh2__h336__s2021,TimesNet,ETTh2,336,3,2545,0.574852652259332,0.15284872298624755,0.8734476705619705,0.42796484497126386,0.8313679245283019,0.403403079557038,41.12276947453604,0.42340511986997154,-0.004559725101292322,-0.4571714063948684,0.3899873790492217,-0.03797746592204215,-3.7421842448866696,0.435038478949751,0.007073633978487148,0.6719315508781267,0.44634276561665776,0.018377920645393897,1.6074958228162854,0.403403079557038,0.3404189536917326,0.262314572580881,0.21216128825695846,0.14973385016515373,0.08417204321019256,0.02507828279979618,-0.038225498674201386,0.06438989508989823,-0.018225543446423742,-0.015078585931158683,8.985199273865359,0.02674166450555166,True,0.3311959512578616,13.721137753720305
